Timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Label
1764557667.772509,-8,0,-1,-1,1,5,-7,-4,rest
1764557667.772509,-6,1,0,3,2,-4,2,-8,rest
1764557667.780118,2,1,0,-1,1,3,1,8,rest
1764557667.780118,-19,-2,1,0,-1,-4,-4,-4,rest
1764557667.7963266,3,1,0,-1,2,3,-2,2,rest
1764557667.7963266,15,1,-1,0,-3,-4,-3,0,rest
1764557667.7973254,14,2,0,-2,0,-4,7,-3,rest
1764557667.7973254,-14,-2,-1,-1,-3,2,-8,1,rest
1764557667.8174741,14,-1,0,1,1,-13,-2,-1,rest
1764557667.8174741,-20,-1,-1,0,3,46,0,4,rest
1764557667.8184743,17,1,0,1,0,-5,-5,-7,rest
1764557667.8184743,-2,2,2,2,-1,-1,2,15,rest
1764557667.8319898,-8,-4,-1,0,2,6,-3,0,rest
1764557667.8319898,-2,-1,-2,-3,-6,-19,-7,-1,rest
1764557667.8406284,-23,-2,1,0,6,6,16,0,rest
1764557667.8406284,1,1,1,0,-3,-1,8,0,rest
1764557667.8546624,6,1,0,3,-2,-3,-6,-4,rest
1764557667.8546624,-20,-2,-4,-4,-4,-11,-10,1,rest
1764557667.855662,16,0,-1,-2,-2,2,-11,-3,rest
1764557667.855662,-3,-2,-3,-2,3,-6,8,0,rest
1764557667.8777134,16,1,1,0,0,6,0,0,rest
1764557667.8777134,2,-4,-1,-1,-5,-7,-2,-5,rest
1764557667.8787136,-13,-1,1,1,1,0,-5,7,rest
1764557667.8787136,4,0,-4,-3,-3,1,-1,-12,rest
1764557667.8917134,10,-1,-1,1,1,3,1,-1,rest
1764557667.8917134,-6,-1,1,0,-1,-3,1,3,rest
1764557667.8997135,10,-1,-3,0,-2,-3,-2,-2,rest
1764557667.8997135,-5,-1,1,1,1,4,0,1,rest
1764557667.9147134,-11,-3,-2,-1,-1,0,-3,-1,rest
1764557667.9147134,-4,-2,0,-2,-1,-11,-3,0,rest
1764557667.915714,-2,0,-3,-2,-3,2,5,-9,rest
1764557667.915714,-5,-1,-1,-2,-1,-2,-5,-1,rest
1764557667.9367573,-3,4,0,-2,1,6,8,-1,rest
1764557667.9367573,-30,-2,-1,1,1,-9,-10,3,rest
1764557667.938184,20,1,0,0,-2,0,-3,-2,rest
1764557667.938184,0,-1,-2,-1,-1,4,-1,2,rest
1764557667.961092,-1,0,-2,1,-1,0,2,0,rest
1764557667.961092,-1,0,1,-1,-2,-3,5,-6,rest
1764557667.961092,-8,-3,-1,-2,0,1,-1,9,rest
1764557667.962095,-3,-1,0,-1,-3,-3,-6,-7,rest
1764557667.9751847,-4,-1,-1,-2,0,1,5,-1,rest
1764557667.9751847,8,2,0,1,-1,-4,-1,0,rest
1764557667.9762385,0,0,-2,1,2,0,2,-2,rest
1764557667.9762385,3,-3,-3,-2,-1,0,-8,-7,rest
1764557667.9976833,-3,-1,-2,-1,0,-1,-3,-1,rest
1764557667.9976833,5,1,0,0,0,-2,0,2,rest
1764557667.9976833,1,2,1,-1,-3,-5,-6,1,rest
1764557667.9976833,-6,-1,1,-2,0,1,-14,-3,rest
1764557668.0122101,0,-2,-1,-1,1,0,-3,-2,rest
1764557668.0122101,2,-2,2,-3,-2,-3,1,0,rest
1764557668.0273688,-4,-2,-6,-3,-3,-2,2,-4,rest
1764557668.0273688,0,-1,-1,3,2,-1,0,5,rest
1764557668.0355203,0,-1,3,1,0,0,-1,-1,rest
1764557668.0355203,5,-1,-4,2,-1,-1,2,3,rest
1764557668.0355203,-2,1,4,1,0,1,0,-2,rest
1764557668.0355203,1,-1,1,-1,0,-2,1,-2,rest
1764557668.0577223,-1,0,-3,-2,1,1,3,-1,rest
1764557668.0577223,-3,-2,-1,1,1,0,-3,-3,rest
1764557668.0587227,-2,3,3,-1,-3,-2,2,-1,rest
1764557668.0587227,0,-2,4,0,1,1,3,-3,rest
1764557668.0804205,-3,-2,-7,-6,-2,-2,-2,2,rest
1764557668.0804205,-3,-2,-1,-3,1,1,3,-1,rest
1764557668.08147,-3,-3,0,0,-1,0,0,-3,rest
1764557668.08147,0,1,0,0,-3,-10,5,3,rest
1764557668.094776,0,-1,3,4,5,26,-3,4,rest
1764557668.094776,0,-1,-4,-4,-4,-2,0,-3,rest
1764557668.0957975,2,0,-3,0,2,-9,-2,2,rest
1764557668.0957975,-2,4,5,-1,-1,1,-1,6,rest
1764557668.1255395,0,-9,-9,0,0,-4,4,-4,rest
1764557668.1255395,-1,0,0,0,0,3,-11,2,rest
1764557668.12654,-1,-3,2,-3,-1,5,23,-3,rest
1764557668.12654,-2,1,-3,-1,-2,-4,-5,-9,rest
1764557668.140502,-3,1,4,-2,-4,-8,-2,4,rest
1764557668.140502,2,1,0,2,1,0,-13,-4,rest
1764557668.1415055,3,-4,0,0,-1,-6,3,-1,rest
1764557668.1415055,-1,1,-3,-3,0,2,0,-1,rest
1764557668.1549401,2,0,0,1,-3,-4,-5,-4,rest
1764557668.1549401,-4,-1,0,1,2,2,9,-1,rest
1764557668.1559393,-1,1,0,-1,-2,1,-10,-3,rest
1764557668.1559393,-3,-3,-2,0,2,3,9,-5,rest
1764557668.1771991,-6,0,-1,-1,-2,-1,-14,0,rest
1764557668.1771991,0,-3,1,-3,-4,-5,1,1,rest
1764557668.1782038,1,10,2,-2,-2,-1,-10,-6,rest
1764557668.1782038,-5,-7,-3,0,-2,-6,3,1,rest
1764557668.2008624,2,7,0,-1,2,23,10,5,rest
1764557668.2008624,-1,-6,-3,-1,0,-2,-1,2,rest
1764557668.2008624,-2,-3,-5,-2,0,1,-1,-2,rest
1764557668.2008624,3,-1,-1,-2,-2,-3,-2,2,rest
1764557668.2148132,0,1,5,1,-2,-8,2,0,rest
1764557668.2148132,-3,1,3,1,0,1,-2,-2,rest
1764557668.2158132,-6,-1,0,4,-1,5,2,7,rest
1764557668.2158132,22,4,0,1,-1,-1,-3,-3,rest
1764557668.2462728,2,-5,-2,-3,-6,-12,-8,0,rest
1764557668.2462728,-8,0,-1,-1,6,8,24,5,rest
1764557668.2462728,-3,0,0,-1,0,-6,-31,-2,rest
1764557668.2462728,-10,-4,-2,0,0,6,35,-11,rest
1764557668.2604969,0,-1,-1,-1,-1,-5,-13,-4,rest
1764557668.2604969,12,5,0,-2,-3,-2,-4,5,rest
1764557668.2615345,2,-4,-2,-2,0,-2,6,-8,rest
1764557668.2615345,-7,-2,-1,-2,0,1,-7,1,rest
1764557668.2753713,1,-3,-2,-1,0,-5,8,-9,rest
1764557668.2753713,-6,-1,-2,-1,-3,-1,-3,-5,rest
1764557668.2753713,1,-2,-3,1,1,2,6,22,rest
1764557668.2753713,1,0,2,-1,-3,-1,-6,-2,rest
1764557668.297979,-3,1,3,-2,-4,-11,9,-1,rest
1764557668.297979,1,-2,-1,0,1,-9,-7,0,rest
1764557668.297979,1,0,-2,1,5,32,11,-4,rest
1764557668.297979,0,-2,-2,0,1,-3,-4,-1,rest
1764557668.3208778,3,-1,-2,-1,-1,-7,2,19,rest
1764557668.3208778,-2,0,0,0,-1,-1,-3,-5,rest
1764557668.321938,1,-2,0,-2,-4,-21,-5,-19,rest
1764557668.321938,-6,0,-1,1,3,31,7,12,rest
1764557668.3354447,1,-2,3,-2,0,10,-20,-10,rest
1764557668.3354447,1,-1,-3,-3,-5,-1,40,1,rest
1764557668.3354447,-14,-1,-1,-2,-1,-9,1,37,rest
1764557668.3354447,5,-2,-3,0,0,-6,-9,-6,rest
1764557668.357719,-5,2,1,1,-1,-7,2,2,rest
1764557668.357719,-15,-2,-1,1,-1,4,-12,-10,rest
1764557668.357719,12,-1,-2,0,-2,3,2,-6,rest
1764557668.357719,-1,-1,0,-1,-3,-10,0,1,rest
1764557668.3811283,5,-4,-1,-3,-2,-4,-3,-4,rest
1764557668.3811283,-8,-3,-2,-2,1,3,-2,8,rest
1764557668.3811283,-18,-2,-1,-4,-3,-5,-9,-9,rest
1764557668.3811283,4,2,1,2,5,2,24,0,rest
1764557668.395309,2,1,-2,0,-3,-6,-5,-2,rest
1764557668.395309,7,-1,0,-1,0,-9,-10,-2,rest
1764557668.395309,6,2,0,0,-4,5,4,-7,rest
1764557668.395309,-3,-4,-2,-1,2,-1,-13,9,rest
1764557668.4177077,-8,0,0,0,0,5,14,7,rest
1764557668.4177077,8,2,1,-2,-5,-11,0,2,rest
1764557668.4187076,2,-3,-1,0,2,3,0,-3,rest
1764557668.4187076,-4,2,-2,0,1,-3,-9,0,rest
1764557668.440944,3,2,0,-1,1,1,2,-6,rest
1764557668.440944,4,1,3,1,-2,1,-8,13,rest
1764557668.4419494,2,-7,-5,-2,0,-19,4,-1,rest
1764557668.4419494,-39,-3,0,0,-1,28,-1,-5,rest
1764557668.4556355,31,-1,-3,-1,0,-1,2,1,rest
1764557668.4556355,-9,1,2,1,0,3,2,1,rest
1764557668.4556355,1,2,1,0,-2,-9,-10,-7,rest
1764557668.4556355,-2,-2,-5,-1,-3,-7,-2,0,rest
1764557668.4780662,-15,-4,2,-1,0,0,-7,-3,rest
1764557668.4780662,-3,3,-4,-3,-2,2,2,-7,rest
1764557668.4780662,3,-3,-1,1,0,3,-4,1,rest
1764557668.4780662,20,3,-3,-1,-4,-10,-11,0,rest
1764557668.5005114,-26,-2,-2,0,-2,1,6,-2,rest
1764557668.5005114,16,-1,-2,0,2,0,-6,4,rest
1764557668.5015106,-10,1,2,-1,-8,-17,0,-11,rest
1764557668.5015106,7,0,-1,-1,1,19,-7,8,rest
1764557668.5148757,0,-2,-1,-2,3,-4,16,-7,rest
1764557668.5148757,5,-2,-1,-1,-1,-2,26,-3,rest
1764557668.5158768,0,1,0,1,1,3,-12,7,rest
1764557668.5158768,-3,-1,2,-1,-5,-20,-5,-1,rest
1764557668.5379035,0,1,-1,0,0,-1,-3,2,rest
1764557668.5379035,-3,-3,-2,-2,-1,3,-8,-8,rest
1764557668.5379035,4,1,-1,0,3,7,1,-2,rest
1764557668.5379035,0,0,3,1,1,-7,1,1,rest
1764557668.561108,5,3,1,-1,0,4,-7,6,rest
1764557668.561108,9,-4,-1,-2,0,-7,-4,2,rest
1764557668.5621033,-12,-11,-7,-3,-3,2,5,-4,rest
1764557668.5621033,2,11,2,-2,0,-5,-2,-11,rest
1764557668.583253,-6,-1,0,0,1,1,2,10,rest
1764557668.583253,0,2,2,0,2,2,-3,-4,rest
1764557668.5842786,-8,-3,1,-1,0,1,1,2,rest
1764557668.5842786,0,-5,-1,-1,-1,1,2,-9,rest
1764557668.5980003,-7,-1,-4,-4,-2,-5,-2,0,rest
1764557668.5980003,-5,-1,0,3,0,1,-8,0,rest
1764557668.5980003,0,1,0,-2,2,8,2,-2,rest
1764557668.5980003,-1,-1,2,0,-4,-13,0,3,rest
1764557668.6203349,-3,0,-2,1,-1,1,5,-4,rest
1764557668.6203349,-7,-1,-1,-1,1,4,8,2,rest
1764557668.621336,11,4,0,1,-2,-14,-2,-1,rest
1764557668.621336,-10,-2,-1,0,7,40,-1,-8,rest
1764557668.6434243,4,-2,0,-1,0,-4,1,-6,rest
1764557668.6434243,-2,-1,-2,-1,-2,-4,-10,-6,rest
1764557668.6434243,-9,4,1,-1,-3,-11,1,0,rest
1764557668.6434243,16,-4,2,2,-2,-4,2,1,rest
1764557668.657367,24,-1,-2,-2,-2,4,-12,-4,rest
1764557668.657367,-8,-1,-2,-3,1,-4,-1,-2,rest
1764557668.6583953,1,0,-2,1,0,-1,-11,-11,rest
1764557668.6583953,-2,-1,-2,-2,-3,-13,0,17,rest
1764557668.680911,-11,3,3,1,0,5,-10,-4,rest
1764557668.680911,4,-3,-3,-1,-3,-5,-3,3,rest
1764557668.6819117,6,0,0,-4,-1,5,9,0,rest
1764557668.6819117,3,-5,-1,-1,2,-6,-4,3,rest
1764557668.694935,-1,3,1,0,-2,-4,1,-4,rest
1764557668.694935,-3,1,1,0,1,2,2,0,rest
1764557668.70314,0,-7,-4,-2,0,7,-4,1,rest
1764557668.70314,-4,-2,0,-1,0,-2,3,-1,rest
1764557668.7178187,-3,-1,-1,-3,-5,-10,-7,0,rest
1764557668.7178187,2,0,1,2,2,4,-7,-5,rest
1764557668.718815,-5,0,0,2,4,35,14,-1,rest
1764557668.718815,3,-1,-3,-2,-2,-13,-1,-2,rest
1764557668.7412283,-5,-2,-2,0,2,-5,-3,1,rest
1764557668.7412283,0,0,1,-2,-3,1,-5,-4,rest
1764557668.7412283,1,1,0,-1,0,-12,22,17,rest
1764557668.7412283,-3,-3,-7,-4,-2,8,2,-2,rest
1764557668.7549138,-3,-1,0,2,3,6,-5,-1,rest
1764557668.7549138,-2,-1,0,-3,0,-2,-8,2,rest
1764557668.7625403,1,-2,1,1,5,9,6,-4,rest
1764557668.7625403,-3,0,0,0,-5,-14,-2,1,rest
1764557668.7771232,-3,-3,-1,1,4,16,6,3,rest
1764557668.7781389,1,8,2,-1,-4,-12,-4,-5,rest
1764557668.7781389,0,-5,-4,-2,0,-6,-6,0,rest
1764557668.7781389,-2,-9,-4,1,1,0,2,-6,rest
1764557668.7999651,0,12,1,-2,-2,-4,-6,0,rest
1764557668.7999651,-1,-5,-4,0,6,8,5,1,rest
1764557668.8013275,2,2,3,0,-4,-3,-6,-10,rest
1764557668.8013275,0,-1,2,0,-1,-5,-3,9,rest
1764557668.8149476,0,-7,-1,-3,-1,-4,9,-1,rest
1764557668.8149476,2,-2,-2,0,-3,2,-16,-2,rest
1764557668.8304756,-1,1,0,1,0,-4,-4,-3,rest
1764557668.8304756,-1,1,0,0,0,-9,-3,-4,rest
1764557668.8368058,-3,-1,-2,-2,-1,5,10,-1,rest
1764557668.838146,10,2,-1,0,-2,-3,-5,4,rest
1764557668.838146,-3,-5,-3,-2,1,-4,-3,3,rest
1764557668.838146,-5,2,1,-1,-2,4,-6,-10,rest
1764557668.8608568,1,0,3,0,-2,-9,1,19,rest
1764557668.8608568,-6,-6,-6,-2,-1,3,-2,-3,rest
1764557668.8608568,6,1,-2,1,-1,-3,6,1,rest
1764557668.8608568,21,8,2,-1,-2,0,25,1,rest
1764557668.8738956,-5,-11,-6,-1,7,11,-3,-6,rest
1764557668.8738956,11,-4,0,0,-3,-12,4,1,rest
1764557668.8824873,-33,10,6,0,1,10,-3,1,rest
1764557668.8824873,-7,-4,-2,2,4,2,-15,-5,rest
1764557668.8972182,-3,0,1,-1,-4,-7,2,-6,rest
1764557668.8972182,2,-7,-5,-1,-3,-4,3,-1,rest
1764557668.8982348,-1,-9,-4,-3,-5,-16,-12,-4,rest
1764557668.8982348,-1,10,0,0,-1,-3,6,-6,rest
1764557668.9205213,-3,-2,2,0,-1,-2,-12,0,rest
1764557668.9205213,-6,2,2,-2,2,-1,0,-1,rest
1764557668.9215221,8,0,2,-2,-3,-7,-6,1,rest
1764557668.9215221,-10,-4,-3,-1,1,3,-5,-2,rest
1764557668.942782,25,-1,-1,1,-1,-1,7,1,rest
1764557668.942782,-26,2,-2,-1,-1,-2,4,-2,rest
1764557668.9439034,33,-1,-2,1,1,5,0,4,rest
1764557668.9439034,-5,-5,1,-1,0,-3,-3,-1,rest
1764557668.9573271,-9,4,-3,-1,-2,-3,-1,-4,rest
1764557668.9573271,-2,1,0,-2,-4,-10,-5,3,rest
1764557668.958328,-12,-8,-8,-2,-1,25,16,-9,rest
1764557668.958328,-4,-3,-2,-1,4,2,0,1,rest
1764557668.9807148,-5,-2,0,0,-1,-5,-5,7,rest
1764557668.9807148,7,1,3,-1,1,6,4,-5,rest
1764557668.9817636,2,2,2,2,-1,-6,-13,2,rest
1764557668.9817636,-3,0,-3,-1,-5,-6,0,-1,rest
1764557668.9950013,1,-5,-8,-3,-3,2,6,-11,rest
1764557668.9950013,-8,1,2,1,2,11,-11,8,rest
1764557669.0022342,6,-1,2,2,6,22,3,0,rest
1764557669.0022342,-7,-2,-1,-3,-4,-4,-2,2,rest
1764557669.0174143,3,3,1,0,0,-6,-1,0,rest
1764557669.0174143,0,-5,-2,1,0,0,1,-1,rest
1764557669.0187945,2,4,-1,-1,-3,-11,2,0,rest
1764557669.0187945,6,3,0,-1,-1,2,-2,3,rest
1764557669.0403538,-3,-3,0,-1,0,-6,-8,-3,rest
1764557669.0403538,7,4,0,0,1,2,16,0,rest
1764557669.0413854,-8,-5,0,-2,1,-9,-3,-2,rest
1764557669.0413854,0,1,1,0,-1,4,-1,0,rest
1764557669.0634036,-3,0,0,-1,-4,-4,-1,-2,rest
1764557669.0634036,-4,-3,-3,0,-5,-5,-2,-2,rest
1764557669.0644038,-29,3,-2,-3,2,3,-23,-9,rest
1764557669.0644038,31,-1,0,-1,3,33,30,17,rest
1764557669.077511,-6,2,1,-3,-1,-1,-5,-6,rest
1764557669.077511,5,-1,-3,-1,-1,-7,6,-6,rest
1764557669.0785117,-13,0,0,-1,-2,-11,-6,0,rest
1764557669.0785117,-6,-2,1,1,-2,-12,-11,-9,rest
1764557669.1005113,-6,1,-2,0,0,4,5,-8,rest
1764557669.1005113,3,0,-2,-3,-1,1,7,16,rest
1764557669.1005113,2,0,2,-1,-2,-13,-8,-10,rest
1764557669.1005113,-7,-9,-6,-2,1,9,0,-3,rest
1764557669.1230981,8,-2,-1,-1,2,-3,-1,0,rest
1764557669.1230981,-18,-3,-6,-2,0,-3,-3,-5,rest
1764557669.1241148,10,0,2,2,-3,-3,8,8,rest
1764557669.1241148,1,0,-2,-1,-2,-11,-5,-1,rest
1764557669.1376228,-3,2,3,0,-2,2,-6,6,rest
1764557669.1376228,2,2,2,0,-3,-2,-7,-8,rest
1764557669.138623,1,-4,-8,-3,0,-8,9,5,rest
1764557669.138623,1,-1,0,2,2,13,9,-6,rest
1764557669.159984,-9,-1,-2,0,-2,-3,-17,-2,rest
1764557669.159984,1,-2,3,2,3,10,18,-1,rest
1764557669.1610281,2,2,0,-2,-5,-12,-7,-1,rest
1764557669.1610281,1,3,-2,-3,-2,-9,-7,0,rest
1764557669.1830928,0,-4,-2,-1,1,2,0,0,rest
1764557669.1830928,19,-1,0,-1,-2,-1,-8,-1,rest
1764557669.1840932,-10,1,-2,-2,0,5,4,-3,rest
1764557669.1840932,2,2,5,1,0,-3,-5,4,rest
1764557669.1971762,-10,-8,-4,-2,-6,-11,8,-8,rest
1764557669.1971762,-5,0,0,0,6,8,-3,-11,rest
1764557669.1982012,-5,3,0,-2,-1,6,4,16,rest
1764557669.1982012,3,-4,-1,-2,0,-11,-1,-2,rest
1764557669.2196147,-3,2,-1,-1,-2,-3,0,0,rest
1764557669.2196147,-10,-3,-2,-1,-2,-8,-4,-5,rest
1764557669.2206154,12,-4,-1,2,0,2,5,-3,rest
1764557669.2206154,-9,3,3,0,-3,0,-5,-3,rest
1764557669.242651,5,-1,-4,-1,2,2,2,4,rest
1764557669.242651,-6,-10,0,-1,1,0,4,0,rest
1764557669.2504268,13,9,-4,-3,1,-7,-11,2,rest
1764557669.2504268,-6,-4,-1,0,-3,6,28,-2,rest
1764557669.2576334,-3,1,0,-1,-2,0,-6,-5,rest
1764557669.2576334,3,1,3,-1,-2,3,-4,0,rest
1764557669.258635,-4,-5,1,-1,-2,-4,-3,-3,rest
1764557669.258635,-7,3,1,1,0,-6,-7,-1,rest
1764557669.2802413,16,2,1,0,1,5,3,5,rest
1764557669.2802413,-15,-6,-3,-1,-1,0,-2,-1,rest
1764557669.2812412,28,3,1,0,0,-3,6,2,rest
1764557669.2812412,3,1,-4,-1,-3,-8,-9,-6,rest
1764557669.3032596,-12,-6,0,0,1,0,-6,5,rest
1764557669.3032596,4,9,3,1,-6,-2,-7,-1,rest
1764557669.304275,-6,-8,-7,-2,3,3,-7,-5,rest
1764557669.304275,-5,-1,1,-1,0,-6,-5,-4,rest
1764557669.3171031,4,0,-1,0,-3,0,2,15,rest
1764557669.3171031,-1,-1,-1,-3,-2,-2,1,-1,rest
1764557669.3181562,-26,0,4,2,-2,5,1,-5,rest
1764557669.3181562,32,0,-1,-3,-3,-8,-5,3,rest
1764557669.339999,-26,-4,-7,-1,-2,-6,-7,-10,rest
1764557669.339999,5,4,-1,0,6,22,4,4,rest
1764557669.3409996,-2,-2,3,0,-2,-7,1,-4,rest
1764557669.3409996,-8,-5,-7,0,-1,-7,-9,1,rest
1764557669.3632019,10,4,2,0,2,5,4,2,rest
1764557669.3632019,2,-1,-1,-1,-3,-10,-5,1,rest
1764557669.364202,-1,-3,-1,2,-2,5,3,-6,rest
1764557669.364202,-7,-2,1,-1,-2,5,1,1,rest
1764557669.3774874,4,14,5,-1,-1,-9,-8,-4,rest
1764557669.3774874,0,-5,-8,-1,-3,-6,0,0,rest
1764557669.3784893,7,-6,-1,-1,-7,4,3,3,rest
1764557669.3784893,-10,-10,-7,0,10,16,-4,-7,rest
1764557669.4004998,9,2,0,-1,-3,2,9,3,rest
1764557669.4004998,0,1,2,1,1,-1,-2,-2,rest
1764557669.4004998,-3,6,3,-3,-2,-4,3,-4,rest
1764557669.4004998,-12,-4,-3,-1,-1,-6,-6,3,rest
1764557669.42344,-2,-4,-1,-3,0,5,4,-1,rest
1764557669.42344,25,3,-1,-1,-2,1,-1,-2,rest
1764557669.42344,-7,-3,2,1,3,-3,0,4,rest
1764557669.42344,-6,0,-1,-4,-5,-29,4,1,rest
1764557669.4373143,-12,0,0,1,8,52,-20,-12,rest
1764557669.4373143,1,-1,1,-1,-2,-9,17,11,rest
1764557669.4383142,-4,-2,-3,0,-2,-2,-4,-1,rest
1764557669.4383142,4,-7,-2,-1,0,-1,1,0,rest
1764557669.4595912,4,11,1,0,-5,-14,-1,-6,rest
1764557669.4595912,0,-3,0,-1,1,4,-3,-2,rest
1764557669.46059,-1,0,-2,-3,1,5,1,-1,rest
1764557669.46059,0,-2,-1,0,-6,2,-4,1,rest
1764557669.4834187,9,-8,2,0,-2,-11,2,2,rest
1764557669.4834187,-9,2,-3,-1,1,8,-2,1,rest
1764557669.4834187,-2,-5,1,1,6,-14,-1,-1,rest
1764557669.4834187,3,10,2,-1,-4,10,-3,-2,rest
1764557669.4976883,-4,-7,-6,-1,2,-7,2,-7,rest
1764557669.4976883,-12,1,-1,0,-2,-9,-2,10,rest
1764557669.4976883,15,0,-2,-2,-5,1,-3,-2,rest
1764557669.4976883,17,0,0,0,-1,2,3,1,rest
1764557669.5199988,-7,-1,-3,-2,-1,-8,6,-3,rest
1764557669.5199988,-5,-5,-1,-1,-3,-1,-5,-6,rest
1764557669.5210514,-11,0,2,0,6,31,-10,0,rest
1764557669.5210514,-8,-4,-8,-3,2,0,-1,-1,rest
1764557669.550832,10,-3,2,1,-2,-12,-13,6,rest
1764557669.550832,-4,1,1,-1,0,-8,-3,-6,rest
1764557669.5518403,-2,-1,-1,0,-2,0,1,-2,rest
1764557669.5518403,0,10,6,-1,0,-2,2,-1,rest
1764557669.5575578,-14,-7,-4,-2,-4,-3,4,1,rest
1764557669.5575578,17,0,-3,-1,-1,-1,-2,0,rest
1764557669.5585585,-27,-7,0,2,0,7,2,-6,rest
1764557669.5585585,5,-1,-4,0,-1,-9,-4,5,rest
1764557669.5803297,-4,-2,-3,-2,-4,1,28,-1,rest
1764557669.5803297,-8,-1,1,1,0,-1,-6,-2,rest
1764557669.5803297,12,2,-3,-2,-5,-8,2,4,rest
1764557669.5814116,-9,2,4,2,0,2,-3,-3,rest
