Timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Label
1764557677.164763,0,13,-4,-3,-1,-5,-6,-5,rest
1764557677.164763,0,2,2,0,-3,0,7,0,rest
1764557677.1854272,-1,-3,-8,-1,2,4,3,-1,rest
1764557677.1854272,-2,-3,3,0,-3,-2,-4,-2,rest
1764557677.187429,-1,-6,2,1,1,0,-7,-3,rest
1764557677.187429,0,4,0,0,-4,-12,1,-3,rest
1764557677.2003286,2,2,3,-1,3,26,-11,-2,rest
1764557677.2003286,-2,1,1,0,1,-1,16,-1,rest
1764557677.2024286,-1,-4,-1,-1,0,-1,-4,-1,rest
1764557677.2024286,-1,1,0,0,-2,-3,-7,-2,rest
1764557677.2224991,-2,-1,0,0,-3,-12,3,7,rest
1764557677.2224991,-1,-6,-4,-2,0,1,-4,1,rest
1764557677.231243,1,-1,-1,0,-1,0,-2,-4,rest
1764557677.231243,-2,-6,-6,-2,0,0,1,-1,rest
1764557677.2365222,-1,0,-3,-1,-1,-4,-2,-3,rest
1764557677.2365222,-2,0,-1,-1,0,0,-2,-7,rest
1764557677.2461092,-1,-1,2,0,0,-2,1,4,rest
1764557677.2461092,1,-2,-2,-1,-2,0,2,1,rest
1764557677.2609346,-1,1,5,0,-2,-4,6,-4,rest
1764557677.2609346,-1,-1,-3,-1,-3,-5,-7,-10,rest
1764557677.2623324,2,-2,-1,-1,-2,4,1,22,rest
1764557677.2623324,-2,1,0,1,1,3,-1,-1,rest
1764557677.2835066,-1,-1,0,-1,0,-3,-7,-2,rest
1764557677.2835066,-1,2,1,2,2,-1,11,-2,rest
1764557677.2845058,-2,-2,-1,-1,-1,-3,-10,-9,rest
1764557677.2845058,-2,4,0,-1,-1,1,29,2,rest
1764557677.2970273,-1,-5,-5,-3,-3,-5,2,0,rest
1764557677.2970273,0,2,1,-1,0,-7,-13,-1,rest
1764557677.3058975,-1,-3,-4,-2,3,25,2,-8,rest
1764557677.3058975,-2,-3,2,-1,-1,-2,-10,5,rest
1764557677.3207464,2,8,-3,2,1,-2,0,-4,rest
1764557677.3207464,0,2,-3,0,-3,-3,-1,4,rest
1764557677.3218086,-2,-1,-1,-3,-2,-6,0,-4,rest
1764557677.322838,-2,-6,0,1,-1,0,-7,-3,rest
1764557677.3434052,-1,-3,1,-3,-2,0,8,0,rest
1764557677.3434052,1,3,-1,-1,0,2,-14,2,rest
1764557677.3448665,-1,0,2,2,1,-6,5,-8,rest
1764557677.3448665,-1,-2,1,-1,1,5,-9,0,rest
1764557677.3566198,-2,-2,-1,-2,-3,-11,-4,0,rest
1764557677.3566198,-1,-3,-3,0,-1,4,4,-4,rest
1764557677.3658712,-4,-2,0,1,-1,-4,0,2,rest
1764557677.3658712,0,-2,-3,0,-1,-5,-2,-6,rest
1764557677.3804173,1,2,4,2,0,3,0,0,rest
1764557677.3804173,-1,-2,-1,-2,4,5,0,-2,rest
1764557677.3825042,1,0,-2,-2,-1,-5,-2,-1,rest
1764557677.3825042,0,1,-1,1,1,4,17,3,rest
1764557677.4035883,-3,-6,-6,-2,-4,-6,0,-3,rest
1764557677.4035883,-1,1,5,2,-1,3,-4,2,rest
1764557677.4048548,-2,-1,-4,-1,-3,-4,1,-1,rest
1764557677.4048548,-1,-2,-2,-2,0,-2,-8,-3,rest
1764557677.4165761,-1,2,7,0,1,-6,-4,-5,rest
1764557677.4165761,0,-9,-8,-2,1,23,-7,5,rest
1764557677.4330864,0,2,-2,-2,1,-5,24,-1,rest
1764557677.4330864,-1,-3,-4,-1,0,-1,-15,-4,rest
1764557677.4411817,0,0,-1,0,-1,1,-3,0,rest
1764557677.4411817,-1,3,4,0,0,-6,-2,-1,rest
1764557677.4423594,-2,-3,0,-1,-1,-2,-5,-3,rest
1764557677.4423594,-2,0,-1,-1,-4,2,7,10,rest
1764557677.4640667,1,-3,-4,-3,-2,-1,-3,-1,rest
1764557677.4640667,0,3,2,-1,0,-6,0,-4,rest
1764557677.4650664,0,-4,-5,-1,-1,0,-7,-2,rest
1764557677.4650664,-1,1,2,0,1,-4,2,-7,rest
1764557677.476531,-2,-3,-1,-2,-1,3,-16,5,rest
1764557677.476531,1,-2,0,0,-2,0,35,-3,rest
1764557677.4860868,0,7,3,2,2,1,-4,-3,rest
1764557677.4860868,1,-6,-3,-2,-1,-2,-4,-1,rest
1764557677.5004818,-2,-2,-6,-1,-1,4,-6,0,rest
1764557677.5004818,-2,0,0,-1,2,-1,3,1,rest
1764557677.502482,-2,-1,3,2,0,-3,-3,-1,rest
1764557677.502482,0,-4,-2,-1,-1,-1,-6,-1,rest
1764557677.5236838,-1,3,2,-2,-2,-3,1,-2,rest
1764557677.5236838,0,1,0,-1,-2,-15,-1,6,rest
1764557677.5246868,-1,-1,3,-1,2,15,-2,-3,rest
1764557677.5246868,2,3,-2,-1,0,-2,-11,-1,rest
1764557677.5372086,-2,-5,-2,-1,1,0,-1,-1,rest
1764557677.5372086,-1,1,0,-1,-2,-7,-4,0,rest
1764557677.5457175,1,2,3,-1,1,-5,-8,-1,rest
1764557677.5457175,-1,-4,-4,-1,-1,3,0,-3,rest
1764557677.5609508,1,3,3,1,2,0,9,0,rest
1764557677.5609508,0,2,0,1,-1,4,-3,3,rest
1764557677.5619504,-1,-4,-4,-2,-3,-3,-10,-1,rest
1764557677.5619504,-1,3,3,-1,0,3,24,-3,rest
1764557677.5843627,1,-3,-3,-3,-4,-5,2,-1,rest
1764557677.5843627,-1,2,3,-1,-2,2,-11,1,rest
1764557677.5853639,-1,-1,-1,-1,0,0,7,-2,rest
1764557677.5853639,-1,3,2,2,0,-4,-2,0,rest
1764557677.605662,-1,-5,-5,0,1,1,-8,4,rest
1764557677.605662,0,-3,-5,-4,-3,-2,6,3,rest
1764557677.607662,-1,-6,-6,-2,-1,-3,-2,-1,rest
1764557677.607662,-2,-7,2,-1,-1,2,-10,-5,rest
1764557677.619704,1,17,1,-2,-1,-2,-1,-6,rest
1764557677.619704,-3,-5,0,1,-2,3,-4,3,rest
1764557677.6267455,0,0,-5,-2,-1,-1,4,0,rest
1764557677.6267455,-3,-6,1,-2,0,-8,-5,-2,rest
1764557677.64387,-2,-3,0,1,1,23,8,2,rest
1764557677.64387,-1,1,-3,-1,-1,-5,-14,-3,rest
1764557677.6448767,0,0,3,-2,-3,0,18,-2,rest
1764557677.6448767,1,0,1,1,-3,-5,-2,1,rest
1764557677.6655834,-1,-1,-2,0,0,-3,-5,-3,rest
1764557677.6655834,1,1,1,-1,0,-3,3,-3,rest
1764557677.6675828,0,-2,0,2,-2,-1,-5,0,rest
1764557677.6675828,-1,3,2,-1,0,0,2,1,rest
1764557677.680978,1,-3,-3,0,0,-4,2,1,rest
1764557677.680978,0,-2,-4,1,-1,-2,-6,-5,rest
1764557677.68203,-2,-1,1,-3,0,1,5,1,rest
1764557677.68203,0,3,1,0,-1,-2,-18,-2,rest
1764557677.7033677,-1,-5,1,-2,-2,-2,5,-2,rest
1764557677.7033677,0,0,0,2,0,-2,-3,-2,rest
1764557677.7043695,-2,0,-5,-1,1,0,4,0,rest
1764557677.7053676,1,2,-2,-2,-2,0,5,1,rest
1764557677.7255003,-1,-6,-1,-2,3,-8,-2,-3,rest
1764557677.7255003,0,-8,1,-1,-2,1,-4,-3,rest
1764557677.7275035,-1,18,-1,-1,-2,-4,-15,3,rest
1764557677.7275035,0,-11,-9,-1,0,1,8,0,rest
1764557677.7396731,-1,-1,1,1,-2,-10,1,-1,rest
1764557677.7396731,0,0,1,-2,0,1,6,-1,rest
1764557677.7472684,-2,-10,-1,3,-4,-6,-13,-1,rest
1764557677.7472684,-2,2,3,0,-1,-2,-4,-4,rest
1764557677.762886,2,4,0,0,-4,-5,2,0,rest
1764557677.762886,-1,-2,1,0,3,4,0,1,rest
1764557677.7649245,-2,-6,-7,-2,-3,-4,-4,-3,rest
1764557677.7649245,-1,-1,-3,-3,-1,2,-3,3,rest
1764557677.7862995,-2,-2,1,-2,-1,2,5,-2,rest
1764557677.7862995,-2,3,0,0,0,2,1,2,rest
1764557677.7872968,0,0,3,2,1,-2,-9,-6,rest
1764557677.7872968,0,1,-1,2,-1,1,4,1,rest
1764557677.8005269,-1,-3,0,-1,2,4,-6,3,rest
1764557677.8005269,1,3,-8,-4,-2,0,-2,-1,rest
1764557677.8065786,1,-4,1,1,0,-3,-7,2,rest
1764557677.8065786,-3,-1,-2,0,0,0,0,-6,rest
1764557677.8236783,0,-4,-4,-2,-2,1,2,7,rest
1764557677.8236783,-2,0,1,1,0,-3,-9,-5,rest
1764557677.8246782,1,-2,0,0,2,4,11,1,rest
1764557677.8246782,0,1,3,2,-1,0,-9,-1,rest
1764557677.8462224,-1,2,0,-2,0,-2,-2,0,rest
1764557677.8462224,2,0,-2,-1,-5,-4,-1,-1,rest
1764557677.8472235,-2,-1,4,0,2,-1,3,-1,rest
1764557677.8472235,1,1,-3,-2,-1,1,11,-3,rest
1764557677.860491,-1,-2,-3,0,-2,-8,-9,0,rest
1764557677.860491,-2,-1,0,-1,1,-2,7,2,rest
1764557677.8666966,-3,2,-2,-1,0,6,4,-4,rest
1764557677.8666966,-1,0,3,0,-2,-12,-3,0,rest
1764557677.8837194,-1,-8,-1,1,1,3,0,-4,rest
1764557677.8837194,-1,11,0,-1,-3,-6,-4,1,rest
1764557677.8847191,-1,-1,2,0,-1,-2,8,-2,rest
1764557677.8847191,0,2,-2,-2,0,4,-17,1,rest
1764557677.9055948,-2,1,0,-1,-1,-3,2,-1,rest
1764557677.9055948,-2,-5,0,1,3,3,-7,-5,rest
1764557677.9076457,-1,0,-4,0,0,3,31,3,rest
1764557677.9076457,-2,-3,-3,0,0,0,2,3,rest
1764557677.9200797,0,2,1,-1,-2,1,2,-2,rest
1764557677.9200797,-2,-4,-3,-2,2,2,0,1,rest
1764557677.9346735,-1,1,3,0,-1,0,-12,-1,rest
1764557677.9356773,-1,-5,-5,-1,0,-4,9,3,rest
1764557677.942876,-2,0,-1,-2,-1,-1,-1,-3,rest
1764557677.942876,0,-2,-4,-2,0,2,1,-3,rest
1764557677.942876,-2,0,1,-1,-5,-7,-16,2,rest
1764557677.942876,-1,-1,-2,1,-1,5,-5,-5,rest
1764557677.965394,0,0,-1,-1,2,-4,-6,0,rest
1764557677.965394,-2,-3,-2,-1,2,-8,5,3,rest
1764557677.965394,-1,4,-1,-1,1,28,4,3,rest
1764557677.965394,-1,2,4,0,-1,-5,-4,-1,rest
1764557677.9798808,0,-2,-2,2,-1,2,3,0,rest
1764557677.9798808,0,3,3,1,-3,-7,1,0,rest
1764557677.9870846,0,-4,-10,-5,-2,-8,-2,-3,rest
1764557677.9870846,-1,1,-1,-4,0,1,-1,5,rest
1764557678.0026877,1,1,-1,0,-1,2,-5,-10,rest
1764557678.0026877,-1,-15,5,3,1,3,0,-1,rest
1764557678.0036833,0,15,0,1,0,-5,-8,-2,rest
1764557678.0036833,0,-1,2,0,-1,2,5,-2,rest
1764557678.0246792,-1,-2,-1,-3,1,-2,0,3,rest
1764557678.0246792,1,-2,-5,-4,-3,2,-8,-1,rest
1764557678.0328443,0,-6,-1,0,0,-5,2,-4,rest
1764557678.0328443,-3,-2,-3,-4,0,-1,4,-1,rest
1764557678.0390744,-2,3,1,0,-2,2,-6,-3,rest
1764557678.0390744,1,-2,-3,1,0,2,1,8,rest
1764557678.0460646,-3,-2,3,-1,-2,-3,-12,1,rest
1764557678.0472972,2,-3,-3,1,-1,-11,-4,-1,rest
1764557678.0621107,-2,-2,-1,-1,2,13,10,-3,rest
1764557678.0621107,-1,5,2,-1,-2,-6,-2,-1,rest
1764557678.0635505,-1,-6,-4,-1,-1,-2,0,-2,rest
1764557678.0635505,-1,2,-3,0,2,-1,2,1,rest
1764557678.08539,-1,1,2,1,-1,-2,2,-3,rest
1764557678.08539,0,0,-1,1,-1,0,-5,-4,rest
1764557678.08539,0,-1,1,0,-1,0,2,0,rest
1764557678.08539,-1,0,2,0,0,4,-2,-4,rest
1764557678.0997894,0,1,-1,-1,-1,-3,-4,4,rest
1764557678.0997894,-3,3,1,0,1,5,3,-1,rest
1764557678.115048,1,-11,-6,-2,-3,-5,4,-2,rest
1764557678.115048,0,6,0,-1,-1,3,-5,0,rest
1764557678.1230483,-1,1,-2,-1,1,-3,-22,-4,rest
1764557678.1230483,-1,0,0,1,-2,-5,28,6,rest
1764557678.1230483,2,-3,-4,-1,-1,1,-4,-5,rest
1764557678.1230483,-1,-7,2,-2,-3,-8,-19,-2,rest
1764557678.152892,1,17,2,1,2,2,30,4,rest
1764557678.152892,0,-2,-2,-1,-1,-2,-22,-5,rest
1764557678.1538932,1,-1,0,-2,2,-3,0,-2,rest
1764557678.1538932,-1,-6,1,1,-1,-1,1,14,rest
1764557678.1594043,-2,-2,4,0,-3,-2,-7,-4,rest
1764557678.1594043,2,0,-7,-5,0,3,4,-5,rest
1764557678.166404,0,2,-1,-1,-1,-2,6,2,rest
1764557678.166404,1,1,-1,0,-2,3,1,-7,rest
1764557678.182782,-2,-6,0,-1,-2,-8,1,3,rest
1764557678.182782,-1,2,0,0,-3,1,2,1,rest
1764557678.1837819,-1,-3,3,0,-2,-2,-9,-3,rest
1764557678.1837819,-2,-1,-5,-4,0,3,5,-3,rest
1764557678.2053263,0,0,-1,-1,2,3,0,2,rest
1764557678.2053263,-2,3,0,0,0,-1,-1,-3,rest
1764557678.2053263,-1,-4,-3,-1,-2,-1,-1,-1,rest
1764557678.2053263,-3,2,0,0,-2,-2,0,-1,rest
1764557678.219676,-1,-3,-3,-2,-1,-2,-1,-1,rest
1764557678.219676,0,-3,-1,-3,-2,1,-4,-1,rest
1764557678.2264626,-2,0,1,0,1,-3,-2,-2,rest
1764557678.2264626,1,-1,-2,-1,-1,-8,3,2,rest
1764557678.2505193,-1,-3,-1,-2,-1,-1,9,-1,rest
1764557678.2505193,-2,-2,0,0,0,1,-23,-7,rest
1764557678.251578,0,4,3,1,-2,-3,14,4,rest
1764557678.251578,-1,-8,-7,-1,-1,0,-1,-8,rest
1764557678.264609,0,-1,-3,1,0,0,2,5,rest
1764557678.264609,-1,-2,-2,-1,-1,-3,-9,-3,rest
1764557678.2656112,-3,1,3,0,-1,3,-8,-2,rest
1764557678.2656112,-1,1,2,0,0,-1,-7,-10,rest
1764557678.2797441,2,-11,-6,-1,-5,-3,2,18,rest
1764557678.2797441,-3,8,-2,0,0,3,7,-16,rest
1764557678.2868297,1,-2,-4,-3,0,0,-2,13,rest
1764557678.2868297,2,4,5,1,-1,1,4,-3,rest
1764557678.3026555,0,-7,-10,-3,-1,1,-10,-9,rest
1764557678.3026555,-3,-6,5,1,-1,0,9,-2,rest
1764557678.3026555,-1,-4,-10,-3,0,-5,-3,-4,rest
1764557678.3026555,-2,1,-1,0,0,1,0,4,rest
1764557678.3251956,0,-1,1,0,-1,2,-3,-2,rest
1764557678.3251956,0,-3,3,-1,-1,-2,1,2,rest
1764557678.3261957,-1,-3,3,3,3,1,-10,-6,rest
1764557678.3261957,0,2,-2,-1,1,8,36,6,rest
1764557678.347711,-1,3,2,-1,0,-2,-16,-6,rest
1764557678.347711,1,-3,-3,-1,-4,-5,2,4,rest
1764557678.347711,-1,2,4,0,-1,3,-2,-9,rest
1764557678.347711,-3,-1,-2,-1,0,-6,-15,-7,rest
1764557678.3627446,0,2,3,2,0,-2,-1,0,rest
1764557678.3627446,-1,1,0,-2,0,-4,2,3,rest
1764557678.3637457,0,0,-2,-2,-3,-7,7,1,rest
1764557678.3637457,0,0,1,-2,-2,1,-17,18,rest
1764557678.3851948,-1,-5,-8,-1,0,1,3,-5,rest
1764557678.3851948,1,-5,0,-1,0,4,0,0,rest
1764557678.386236,-2,1,2,1,-2,-7,3,-6,rest
1764557678.386236,-2,1,2,-2,1,3,3,0,rest
1764557678.4071016,0,1,4,-1,1,-1,-1,-3,rest
1764557678.4071016,-2,-10,-4,-1,1,1,8,0,rest
1764557678.408117,2,9,-1,0,-1,2,-7,1,rest
1764557678.408117,0,2,1,-1,1,0,4,-3,rest
1764557678.422339,0,0,1,0,-1,1,-10,-5,rest
1764557678.422339,-1,1,1,-2,-2,-2,0,-7,rest
1764557678.42336,-1,-2,-1,0,4,5,34,8,rest
1764557678.42336,-2,-2,0,0,-4,-2,-7,-2,rest
1764557678.4450393,-2,-1,-9,-3,-2,-5,-5,-4,rest
1764557678.4450393,1,-2,0,-3,-4,-1,-5,13,rest
1764557678.446073,-1,-2,1,-1,-1,2,-2,-7,rest
1764557678.446073,-1,-3,-2,2,-1,-3,-6,-8,rest
1764557678.4675453,0,4,6,1,2,0,5,10,rest
1764557678.4675453,-2,-1,-6,0,0,0,1,0,rest
1764557678.4685624,-1,-5,0,-1,-4,-2,-3,-1,rest
1764557678.4685624,1,2,2,0,2,-6,6,1,rest
1764557678.4825625,-4,-4,-2,-1,-1,20,-7,-9,rest
1764557678.4825625,1,-1,0,2,0,-1,3,1,rest
1764557678.483563,-1,5,-5,-3,-3,-4,-9,4,rest
1764557678.483563,-3,-7,-7,-1,0,-4,0,-7,rest
1764557678.5049596,0,5,4,1,-1,-5,3,1,rest
1764557678.5049596,0,0,0,0,1,3,1,2,rest
1764557678.50596,-2,-3,0,1,-1,1,-8,-5,rest
1764557678.50596,0,4,2,-2,-3,2,-10,9,rest
1764557678.5272977,0,-7,-5,-3,0,-2,23,-2,rest
1764557678.5272977,1,8,0,0,0,-1,-4,0,rest
1764557678.528298,0,-1,1,0,-1,-4,-11,-3,rest
1764557678.528298,-1,0,-1,-1,-2,2,0,-2,rest
1764557678.5424566,-1,-5,-1,-1,-3,-4,-6,-2,rest
1764557678.5424566,-2,0,-1,-1,2,1,2,-2,rest
1764557678.5439608,-2,-4,-1,-3,-4,-6,7,0,rest
1764557678.5439608,1,-3,-3,1,4,5,-8,-3,rest
1764557678.5647902,-2,4,1,-1,-2,-5,3,-1,rest
1764557678.5647902,-1,-2,0,0,-1,-2,-8,-4,rest
1764557678.5798259,-2,-2,-4,0,-1,1,-1,2,rest
1764557678.5798259,0,3,2,0,0,1,6,0,rest
1764557678.587558,-4,-11,-5,-1,-2,-9,-3,-3,rest
1764557678.587558,2,13,-4,-2,-3,4,1,1,rest
1764557678.5886183,2,-3,0,0,3,2,5,2,rest
1764557678.5886183,-2,-3,-3,-1,-1,-9,-1,-3,rest
1764557678.6026852,0,2,-3,-4,0,3,-2,1,rest
1764557678.6026852,-2,-4,3,-1,-1,-6,-2,-7,rest
1764557678.6036828,-1,-2,0,0,-1,2,-3,10,rest
1764557678.6036828,-1,3,-1,-1,0,1,0,-3,rest
1764557678.6254003,0,1,0,-1,-2,-6,-13,2,rest
1764557678.6254003,-4,-4,-3,-2,-2,0,22,-6,rest
1764557678.6254003,-2,-4,0,-1,3,7,-10,6,rest
1764557678.6254003,1,9,0,1,0,-3,-16,-6,rest
1764557678.6476068,-2,2,3,0,-2,1,-4,-3,rest
1764557678.6476068,1,-7,-4,2,5,2,0,0,rest
1764557678.6486075,-2,0,1,-1,-2,-1,-4,-5,rest
1764557678.6486075,0,-9,-2,-2,-3,-1,6,3,rest
1764557678.6622295,1,1,-1,-1,1,-1,-4,-1,rest
1764557678.6622295,-1,6,3,-2,-3,-1,-6,2,rest
1764557678.663679,0,-13,-5,-2,-1,-2,8,-3,rest
1764557678.663679,-1,-7,-6,-1,-1,-4,-12,-1,rest
