Timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Label
1764557658.7359552,4,1,1,1,-11,-23,-11,0,rest
1764557658.7369554,7,0,0,-1,-5,32,51,0,rest
1764557658.7369554,2,2,1,2,2,0,-29,-4,rest
1764557658.7499557,-4,-1,1,1,-8,-18,-2,-11,rest
1764557658.7499557,-15,-3,-3,-1,3,2,6,9,rest
1764557658.750956,-11,-2,-2,-1,-7,-17,-29,-10,rest
1764557658.750956,48,0,-4,-3,-2,9,10,3,rest
1764557658.7729251,-33,-3,-1,0,0,-6,1,6,rest
1764557658.7729251,-12,3,1,3,2,3,6,4,rest
1764557658.7739286,16,2,-1,0,-7,-1,-8,13,rest
1764557658.7739286,-5,0,-1,2,7,17,-6,-3,rest
1764557658.79577,3,-4,-1,0,5,-11,2,1,rest
1764557658.79577,-15,-1,0,0,0,3,-4,-11,rest
1764557658.796771,-2,-3,-2,-2,-7,-8,-10,-20,rest
1764557658.796771,20,0,-2,1,1,-11,3,2,rest
1764557658.8097715,0,1,-3,-2,0,2,0,-1,rest
1764557658.8097715,-14,-3,0,1,1,0,3,9,rest
1764557658.8109102,26,0,-1,0,-1,5,1,1,rest
1764557658.8109102,-19,-3,2,-2,-21,-10,-6,-2,rest
1764557658.8333573,-5,-3,-1,0,36,0,-6,0,rest
1764557658.8333573,33,0,-1,-2,1,9,-2,5,rest
1764557658.8343616,8,-1,-1,0,-6,-15,-23,-3,rest
1764557658.8343616,-12,-1,-1,0,0,22,11,1,rest
1764557658.8554597,11,2,-1,-1,-10,-6,-8,-23,rest
1764557658.8554597,-42,-4,-2,-1,2,7,-5,-5,rest
1764557658.856667,9,-1,0,-2,1,-6,8,4,rest
1764557658.856667,-5,0,1,0,4,-4,-2,0,rest
1764557658.8704178,21,1,-2,-1,-5,1,-5,-1,rest
1764557658.8704178,-1,0,-1,0,8,2,-5,-4,rest
1764557658.8714194,-6,-1,-1,2,-5,4,3,-3,rest
1764557658.8714194,-33,-3,0,0,5,3,9,0,rest
1764557658.893114,8,-1,1,-1,-8,-13,-2,5,rest
1764557658.893114,7,-1,-2,-3,-2,-2,17,7,rest
1764557658.8941166,-5,0,-1,-1,-2,4,-7,3,rest
1764557658.8941166,-1,-2,0,1,1,3,-6,0,rest
1764557658.916466,-6,0,-3,-3,2,-7,2,6,rest
1764557658.916466,-40,-1,-2,0,-9,-9,-8,-9,rest
1764557658.916466,8,-1,1,0,7,7,-6,0,rest
1764557658.916466,-13,-1,-2,1,6,-2,23,-10,rest
1764557658.9298003,-8,1,-1,3,-10,-4,-11,-4,rest
1764557658.9298003,3,-3,-2,-3,0,4,12,-3,rest
1764557658.9308186,-3,-1,1,-3,-9,-13,-14,-11,rest
1764557658.9308186,9,4,1,0,8,-7,-32,11,rest
1764557658.9530275,-42,-2,3,1,0,27,18,-6,rest
1764557658.9530275,20,2,0,-1,-1,-10,1,4,rest
1764557658.9540668,-11,-4,-4,-2,-2,1,12,5,rest
1764557658.9540668,-11,-1,-2,-2,1,2,-17,-15,rest
1764557658.9760842,1,1,0,-1,-6,-9,-14,16,rest
1764557658.9760842,21,2,1,1,4,2,-1,-20,rest
1764557658.9770885,-20,1,-1,0,2,5,7,1,rest
1764557658.9770885,13,-2,-3,0,-5,-4,10,10,rest
1764557658.990543,2,-2,-3,-1,1,1,9,4,rest
1764557658.990543,-2,-3,-2,-3,-6,3,-2,4,rest
1764557658.990543,-11,0,-1,0,3,0,-3,-2,rest
1764557658.990543,3,1,0,-1,0,-1,2,-2,rest
1764557659.0128727,11,-2,-1,-2,-4,-2,4,-2,rest
1764557659.0128727,-1,-1,0,1,1,0,-7,5,rest
1764557659.0138729,-1,-1,1,-1,-4,2,0,-15,rest
1764557659.0138729,-6,-3,-1,-1,17,-3,-3,0,rest
1764557659.0359142,22,-1,0,-2,-4,-12,3,-3,rest
1764557659.0359142,-35,1,0,-2,-7,6,1,30,rest
1764557659.036914,22,0,-3,2,-16,-3,-7,-2,rest
1764557659.036914,4,-1,-1,1,28,13,7,-5,rest
1764557659.0498476,-7,1,-1,1,-4,-4,-4,0,rest
1764557659.0498476,13,-1,-1,-1,1,-3,10,-6,rest
1764557659.0508687,-4,0,0,-1,-5,1,0,2,rest
1764557659.0508687,-32,-2,-1,-3,-11,2,-5,6,rest
1764557659.0731952,28,2,0,-1,1,-7,4,-6,rest
1764557659.0731952,1,-2,1,0,4,2,-4,-2,rest
1764557659.0742114,-3,0,-2,-1,5,0,1,3,rest
1764557659.0742114,-13,-2,-1,-4,-7,-2,6,-5,rest
1764557659.095764,-2,0,-1,-2,2,0,-2,0,rest
1764557659.095764,-24,-2,-3,0,-4,-2,-1,-9,rest
1764557659.0967622,15,-2,-2,-2,4,0,-1,4,rest
1764557659.0967622,10,1,-1,-1,-8,-3,5,-2,rest
1764557659.1100051,4,-3,-2,-1,-7,5,-6,3,rest
1764557659.1100051,26,0,0,0,5,0,0,0,rest
1764557659.111377,-29,-2,-1,0,6,-5,-3,-5,rest
1764557659.111377,24,1,-2,0,-5,4,25,-3,rest
1764557659.133187,-21,-3,1,-1,-2,-1,21,4,rest
1764557659.133187,28,0,-2,-3,-2,-1,-10,-2,rest
1764557659.1341863,-13,-1,1,0,3,-3,-3,0,rest
1764557659.1341863,9,0,1,1,-6,-2,-8,1,rest
1764557659.1557639,8,-1,-1,-1,1,0,-8,-2,rest
1764557659.1557639,-2,-2,-2,-2,-1,-2,3,-12,rest
1764557659.1567636,-5,1,3,-1,-1,-17,5,1,rest
1764557659.1567636,-9,-1,-2,-2,-2,30,-11,-2,rest
1764557659.1788068,6,-1,0,1,1,-6,3,-2,rest
1764557659.1788068,-5,-1,1,-1,-1,0,-5,3,rest
1764557659.1788068,39,2,0,-1,2,-1,-1,8,rest
1764557659.1788068,-12,0,-1,-1,-4,-9,3,-5,rest
1764557659.1935492,-2,-2,-2,0,4,0,-9,3,rest
1764557659.1935492,11,-2,1,-1,-2,0,0,-2,rest
1764557659.1935492,-22,-2,-1,-1,0,5,-11,-10,rest
1764557659.1935492,22,3,0,0,-3,-3,7,17,rest
1764557659.216074,33,-1,-1,-1,1,2,-2,-10,rest
1764557659.216074,-30,-1,-3,-1,-1,-9,-10,-2,rest
1764557659.216074,-2,-1,-1,-1,-9,-11,1,1,rest
1764557659.216074,-6,-4,0,0,2,10,18,0,rest
1764557659.2297535,-5,-2,-1,-3,-9,-7,-16,-11,rest
1764557659.2297535,-12,-1,-1,-1,-13,3,2,6,rest
1764557659.2307532,9,0,2,-1,2,5,-1,7,rest
1764557659.2307532,-37,-3,0,1,-4,-10,-8,-1,rest
1764557659.2538416,4,-2,-3,0,-1,-4,-8,6,rest
1764557659.2538416,5,-2,-2,-2,-4,-4,3,0,rest
1764557659.2538416,-2,0,0,0,1,1,0,9,rest
1764557659.2538416,7,-3,-1,-2,-3,-6,1,-5,rest
1764557659.2761953,-22,0,0,1,-2,-2,-3,0,rest
1764557659.2761953,3,1,-1,1,5,0,-1,3,rest
1764557659.2761953,15,0,-2,0,1,4,3,-4,rest
1764557659.2761953,-6,0,-1,-2,3,-11,-3,-4,rest
1764557659.2897468,-6,0,0,-1,-1,5,3,0,rest
1764557659.2897468,11,0,-2,0,6,1,-2,0,rest
1764557659.2978957,-4,-2,0,-1,2,6,3,-2,rest
1764557659.2978957,14,1,0,2,-3,0,-4,-1,rest
1764557659.3124807,-8,2,-1,0,-3,-2,1,4,rest
1764557659.3124807,-5,-1,2,-3,2,2,-2,-3,rest
1764557659.3138998,-6,-2,-3,-3,-2,-4,1,-2,rest
1764557659.3138998,7,0,-1,-1,4,1,-3,3,rest
1764557659.3356555,-5,1,0,2,3,1,-9,-3,rest
1764557659.3356555,0,0,1,0,0,-3,23,1,rest
1764557659.336656,-3,-1,-2,-1,-3,-2,-9,-3,rest
1764557659.336656,11,-3,0,0,0,-1,-5,-1,rest
1764557659.3579335,-2,0,1,-1,2,3,-6,-3,rest
1764557659.3579335,-1,-1,-2,0,-3,-7,5,-2,rest
1764557659.3589373,-4,1,1,0,1,2,6,-2,rest
1764557659.3589373,2,-2,2,-2,-2,-3,-30,-6,rest
1764557659.3725958,1,5,-3,-1,1,2,26,9,rest
1764557659.3725958,-2,-3,0,0,1,-1,-7,-2,rest
1764557659.375103,-3,-2,-2,-2,2,2,-2,0,rest
1764557659.375103,21,0,-3,0,-3,-3,0,1,rest
1764557659.3977077,-4,-2,4,2,0,1,-7,-7,rest
1764557659.3977077,1,5,3,1,0,1,-5,0,rest
1764557659.3987074,8,0,0,0,-2,1,2,4,rest
1764557659.3987074,-3,2,2,-2,-2,-3,7,1,rest
1764557659.4094362,-3,-9,4,4,0,-2,-1,-5,rest
1764557659.4094362,15,15,-10,-3,0,-1,0,1,rest
1764557659.424903,-24,-9,-4,-3,-1,2,-4,-5,rest
1764557659.424903,0,-2,-2,-3,-3,-6,2,-2,rest
1764557659.4334757,10,2,-1,-1,-1,-1,2,1,rest
1764557659.4334757,-23,-6,4,1,1,1,-12,-1,rest
1764557659.4344769,2,0,-2,1,-1,0,1,-6,rest
1764557659.4344769,-2,4,-2,-1,-4,-10,7,0,rest
1764557659.4564712,-3,-5,-2,-2,1,20,3,7,rest
1764557659.4564712,-7,-4,-1,0,1,-5,-1,19,rest
1764557659.4564712,2,3,-1,-1,-1,-1,1,-3,rest
1764557659.4564712,-5,-2,1,1,0,1,6,3,rest
1764557659.469559,-3,1,0,1,-3,-7,-4,-3,rest
1764557659.469559,-2,-11,-6,-4,-2,1,-6,-6,rest
1764557659.4785612,2,-1,0,-3,-2,-2,5,10,rest
1764557659.4785612,13,-1,-4,-1,0,-1,-4,0,rest
1764557659.4928353,-9,0,-1,-3,2,-1,1,1,rest
1764557659.4928353,8,3,0,0,-2,2,-3,-7,rest
1764557659.4953108,12,1,2,3,-1,-1,1,-2,rest
1764557659.4953108,-4,-3,-2,0,-1,3,0,-2,rest
1764557659.5162854,-2,-2,-4,-1,0,-4,-5,3,rest
1764557659.5162854,6,-4,0,-2,0,3,0,-7,rest
1764557659.517338,-6,1,-1,-1,0,1,3,-4,rest
1764557659.517338,-8,-1,0,-1,-2,2,-2,-5,rest
1764557659.5296361,14,-2,-3,-2,-2,-2,-6,8,rest
1764557659.5296361,-19,1,3,-2,1,-3,21,-6,rest
1764557659.5384443,13,2,0,0,1,-4,3,11,rest
1764557659.5384443,11,-4,-1,1,1,2,2,-5,rest
1764557659.5535004,-9,-3,0,0,-4,-6,1,-9,rest
1764557659.5535004,5,-5,-2,-1,-1,0,-6,4,rest
1764557659.5545008,9,5,-5,-5,0,0,-13,-1,rest
1764557659.5545008,-11,-3,2,-2,-2,0,2,-3,rest
1764557659.5753884,-2,0,-2,-1,-1,-4,0,-3,rest
1764557659.5753884,4,-6,-2,0,5,-4,-4,1,rest
1764557659.5773883,-11,-2,5,2,3,31,4,-4,rest
1764557659.5773883,0,5,3,4,-1,-5,-3,4,rest
1764557659.6057246,-5,-3,0,0,-2,-4,-1,-1,rest
1764557659.6057246,-3,0,5,0,-3,-2,-4,-3,rest
1764557659.6069958,-7,-7,-8,-5,-4,-5,-2,-6,rest
1764557659.6069958,-5,1,1,-1,4,2,-5,-1,rest
1764557659.6206105,2,3,3,-1,0,1,13,-1,rest
1764557659.6206105,5,1,-7,-1,0,-2,0,-3,rest
1764557659.6227155,-5,1,4,2,-3,-6,-11,2,rest
1764557659.6227155,2,-1,-2,-2,-1,2,-12,-2,rest
1764557659.643126,-5,-2,1,0,0,-4,-3,-4,rest
1764557659.643126,0,5,1,-2,-4,0,-11,-2,rest
1764557659.644442,-2,-12,-10,-2,0,-2,20,-2,rest
1764557659.644442,-4,-2,-2,-1,0,-4,-1,7,rest
1764557659.6586688,2,0,3,2,-1,-1,-6,0,rest
1764557659.6586688,2,-1,0,-1,-1,3,-2,-8,rest
1764557659.6596675,0,-2,-2,1,-2,-4,1,5,rest
1764557659.6596675,2,-5,-2,-1,-1,0,-3,-6,rest
1764557659.6729608,-3,-1,-2,-2,-1,-2,-1,-2,rest
1764557659.6729608,-1,1,0,0,0,2,-7,3,rest
1764557659.6749592,-2,6,5,1,1,-3,-1,-1,rest
1764557659.6749592,-16,-5,2,-2,-1,-1,3,-6,rest
1764557659.6959953,5,0,-1,-1,-2,0,-1,5,rest
1764557659.6959953,10,-3,-3,-1,-2,0,0,1,rest
1764557659.7015758,11,5,0,1,1,-3,0,4,rest
1764557659.7025752,-27,3,-1,0,1,1,6,-1,rest
1764557659.7184749,7,-4,-4,-4,-4,-9,0,5,rest
1764557659.7184749,-9,-1,0,2,1,0,-6,-4,rest
1764557659.7196152,-10,-9,-2,-1,0,-7,5,-5,rest
1764557659.7196152,14,1,0,-1,0,-3,-1,3,rest
1764557659.7325838,8,3,0,0,3,2,-1,-1,rest
1764557659.7325838,-7,-5,-1,1,-3,-10,-6,0,rest
1764557659.739281,22,4,2,-2,-1,-1,-5,-3,rest
1764557659.739281,4,2,0,-1,0,5,-12,-1,rest
1764557659.755808,-4,-5,-2,-2,-1,-1,8,-15,rest
1764557659.755808,-19,2,-3,-1,-4,-2,-1,-3,rest
1764557659.7568083,-9,-1,1,1,-1,-5,-4,0,rest
1764557659.7568083,-5,1,0,-2,0,9,-3,-4,rest
1764557659.7785704,0,-1,1,2,3,-2,-9,-4,rest
1764557659.7785704,-1,-1,1,2,0,-2,6,9,rest
1764557659.7795699,-13,-2,-5,-5,-3,-3,-5,-2,rest
1764557659.7795699,8,2,-5,-2,-3,-3,3,-1,rest
1764557659.7924805,-4,-3,-2,-1,2,2,0,0,rest
1764557659.7924805,-7,-2,-1,-1,1,5,-6,-4,rest
1764557659.7994974,6,10,6,0,0,-8,-2,4,rest
1764557659.7994974,8,-3,1,-1,-3,-4,4,1,rest
1764557659.8155973,5,5,1,1,-2,4,3,-1,rest
1764557659.8155973,-4,-2,0,-2,0,0,-1,-4,rest
1764557659.8175979,0,-5,2,2,0,4,-8,-4,rest
1764557659.8175979,-5,-4,-5,-3,-2,-4,11,-2,rest
1764557659.838513,-9,1,2,-2,-2,-1,-19,-12,rest
1764557659.838513,18,-3,-2,-1,1,-2,2,3,rest
1764557659.839512,-2,-1,1,1,3,3,23,2,rest
1764557659.839512,-1,5,2,0,0,1,-2,-4,rest
1764557659.8522332,-21,1,-7,-4,-3,-5,5,11,rest
1764557659.8522332,7,3,0,-1,-3,1,-4,-3,rest
1764557659.85932,-21,-6,-2,-1,-1,-1,-4,0,rest
1764557659.85932,7,-4,-1,2,1,1,5,5,rest
1764557659.875341,-9,0,2,0,-2,-6,2,2,rest
1764557659.875341,2,-1,-1,-1,3,1,-5,-3,rest
1764557659.8773403,-10,0,0,-1,-3,-5,1,-5,rest
1764557659.8773403,1,-6,-8,-5,0,3,-4,-3,rest
1764557659.8980072,2,-2,-3,-1,0,-3,-5,3,rest
1764557659.8980072,4,-2,-2,-1,-1,0,8,-2,rest
1764557659.9000099,3,2,2,-1,1,3,-13,-2,rest
1764557659.9000099,8,0,3,3,0,-7,0,5,rest
1764557659.9117644,-16,-2,-2,-1,0,3,4,-10,rest
1764557659.9117644,-17,-3,1,-1,-2,-11,-20,-7,rest
1764557659.9207842,18,-1,-6,-1,2,12,17,12,rest
1764557659.9207842,17,5,6,0,-2,0,0,1,rest
1764557659.9355013,5,-4,-1,-1,-1,1,3,-1,rest
1764557659.9355013,-8,-1,-2,0,1,0,1,-4,rest
1764557659.937853,-2,-1,0,0,0,-4,-8,1,rest
1764557659.937853,-7,-2,-3,-1,-1,-2,0,-4,rest
1764557659.958421,41,2,3,-1,5,4,-4,-1,rest
1764557659.958421,1,4,5,-1,-1,-9,1,3,rest
1764557659.9595816,-3,-13,-21,-7,3,33,0,-2,rest
1764557659.9595816,-9,-1,1,-1,-1,-2,0,3,rest
1764557659.9809027,4,-1,-1,0,-3,-3,-2,-1,rest
1764557659.9809027,1,4,2,1,0,2,4,3,rest
1764557659.982184,7,2,3,0,-1,-7,-7,-4,rest
1764557659.982184,-4,-3,-1,0,-1,-3,0,-2,rest
1764557659.9952815,-4,0,-4,-4,-3,2,0,-1,rest
1764557659.9952815,-21,-12,-3,0,0,3,6,11,rest
1764557659.997651,10,15,0,0,-2,-10,-20,-12,rest
1764557659.997651,-4,-2,-2,-1,-2,0,7,2,rest
1764557660.0187497,-6,0,2,-1,2,-1,0,-3,rest
1764557660.0187497,2,-2,-1,-1,-3,2,9,3,rest
1764557660.0197518,-11,-3,1,2,0,-3,-8,-1,rest
1764557660.0197518,0,-1,1,-1,0,1,-4,-4,rest
1764557660.0329125,1,-1,-1,0,-2,-1,0,5,rest
1764557660.0329125,9,0,-5,-5,-1,1,-4,-2,rest
1764557660.0389261,-5,-2,2,0,-1,-1,8,-2,rest
1764557660.0389261,2,-1,-1,-1,0,2,-9,10,rest
1764557660.056273,3,1,1,2,-2,-9,14,-4,rest
1764557660.056273,3,-5,-12,-2,2,32,-12,7,rest
1764557660.0573008,-3,2,6,1,-2,-11,6,0,rest
1764557660.0573008,-11,-3,-1,0,0,-4,-2,-3,rest
1764557660.0782177,-14,-2,2,-2,-1,3,-4,-2,rest
1764557660.0782177,11,4,2,3,-1,-8,4,-3,rest
1764557660.0802178,-1,-3,0,-1,0,-2,2,-1,rest
1764557660.0802178,18,-3,-5,-1,-1,3,0,-1,rest
1764557660.0916896,-16,2,1,-3,-3,-2,-8,6,rest
1764557660.0916896,4,-4,-7,-2,-1,-15,12,-21,rest
1764557660.100797,-7,-4,1,2,3,8,9,17,rest
1764557660.100797,4,1,3,1,-2,-4,0,-5,rest
1764557660.1161938,3,0,0,1,2,2,-4,3,rest
1764557660.1161938,0,2,2,0,-1,-4,-4,2,rest
1764557660.1171935,-5,-2,0,-1,0,-4,1,-4,rest
1764557660.1171935,-3,0,-2,0,-1,-1,2,0,rest
1764557660.1384046,-11,-12,-6,-3,-3,-1,-13,-1,rest
1764557660.1384046,44,16,3,-1,-2,-2,36,7,rest
1764557660.139903,-12,-9,-3,-1,-3,-1,-5,-11,rest
1764557660.139903,-3,-1,-1,3,-1,-4,-1,-4,rest
1764557660.1522596,2,-2,0,-2,-1,-1,2,-2,rest
1764557660.1522596,-16,-2,-1,-2,0,-1,-7,0,rest
1764557660.1612594,3,2,3,0,-3,-6,0,0,rest
1764557660.1612594,2,0,-1,0,0,-2,3,0,rest
1764557660.175598,-10,-4,-3,1,0,2,-1,-2,rest
1764557660.175598,-4,-2,2,-1,-5,-8,-7,0,rest
1764557660.1775975,8,-4,-10,-7,0,2,-6,-1,rest
1764557660.1775975,-12,-1,-2,-3,-1,0,19,0,rest
1764557660.1981957,9,1,1,1,1,-1,-2,-7,rest
1764557660.1981957,-3,-1,4,2,5,5,-18,4,rest
1764557660.200196,1,1,3,2,-2,-6,3,-7,rest
1764557660.200196,3,0,-1,-1,-1,4,-9,11,rest
1764557660.2120738,-2,-3,-3,-2,-1,-1,0,-4,rest
1764557660.2120738,4,0,-1,-2,-1,0,-8,4,rest
1764557660.2265081,9,1,1,0,-2,-1,24,-4,rest
1764557660.2265081,-8,0,6,1,-1,-9,-4,-8,rest
1764557660.235352,18,0,-5,0,1,-2,-12,13,rest
1764557660.235352,-10,-3,-2,-1,-2,-1,-6,-5,rest
1764557660.2373538,-5,1,1,2,1,-2,0,6,rest
1764557660.2373538,13,-1,0,-2,-2,-5,3,-1,rest
1764557660.2580738,-7,-12,2,-1,0,2,3,-2,rest
1764557660.2580738,-4,14,-4,0,-1,1,3,-2,rest
1764557660.2600737,-11,-6,-6,-2,-2,-5,-9,-8,rest
1764557660.2600737,-4,2,1,0,0,4,2,4,rest
1764557660.271616,-1,-8,-4,-1,-1,1,-7,-4,rest
1764557660.271616,-1,-3,3,0,-2,-5,-3,-1,rest
1764557660.2806284,0,-1,5,3,3,4,-10,-3,rest
1764557660.2806284,-3,6,-3,-3,-3,1,-2,-2,rest
1764557660.2956283,8,0,-3,-2,-2,1,0,0,rest
1764557660.2956283,-21,-8,-4,-3,-5,-3,7,-4,rest
1764557660.2976286,2,3,1,1,4,8,-10,5,rest
1764557660.2976286,-4,-2,1,1,1,-1,-17,-10,rest
1764557660.318632,8,5,1,-1,-3,1,34,-1,rest
1764557660.318632,2,-4,0,-3,0,0,-9,-4,rest
1764557660.3196323,-3,0,2,0,-4,-10,-7,5,rest
1764557660.3196323,1,-2,0,1,3,16,-1,-2,rest
1764557660.3321402,-12,0,-1,-2,-4,-8,1,-5,rest
1764557660.3321402,-10,0,-3,-3,-1,1,-1,17,rest
1764557660.3412108,11,-3,-5,-3,-2,0,-1,-10,rest
1764557660.3412108,-9,-2,-3,0,1,-7,2,-1,rest
1764557660.3562424,-6,2,1,1,-1,0,-1,-1,rest
1764557660.3562424,-3,-4,0,1,0,3,1,-4,rest
1764557660.357242,-7,2,0,2,-2,-8,-4,4,rest
1764557660.357242,3,-2,5,0,1,-1,0,-1,rest
1764557660.3783631,-4,-6,-7,0,1,4,-8,-2,rest
1764557660.3783631,12,11,-4,-3,-1,-3,-2,0,rest
1764557660.380363,-4,-3,1,-2,0,6,4,-4,rest
1764557660.380363,2,-1,0,-2,-3,-5,1,2,rest
1764557660.392184,-2,3,4,1,0,2,0,0,rest
1764557660.392184,6,-3,2,1,-1,-2,-10,2,rest
1764557660.4005358,3,0,-1,0,0,5,28,2,rest
1764557660.4005358,-8,-7,-6,-4,-2,2,5,-1,rest
1764557660.4158123,-10,-6,-3,-3,-2,-6,-13,-6,rest
1764557660.4158123,2,6,-3,-1,2,-3,6,-4,rest
1764557660.4178112,4,-2,-2,0,-1,-5,-15,2,rest
1764557660.4178112,-1,-2,3,1,0,-4,1,-2,rest
1764557660.4385421,-7,1,-1,2,-1,-2,7,3,rest
1764557660.4385421,2,-4,1,-1,-1,1,5,-3,rest
1764557660.4395447,-9,0,0,-1,1,-5,-7,1,rest
1764557660.4395447,25,2,-2,0,0,0,0,2,rest
1764557660.451999,9,2,-2,-3,-2,1,-4,1,rest
1764557660.451999,-6,-4,3,0,-4,-7,-13,0,rest
1764557660.4609973,-1,-5,-8,-4,0,4,9,-4,rest
1764557660.4609973,-5,1,1,1,-1,-2,-10,-2,rest
1764557660.4759972,4,4,-1,0,-1,-2,-2,-1,rest
1764557660.4759972,-4,-5,2,0,0,4,4,-3,rest
1764557660.4769995,-4,2,0,0,-4,1,-4,-2,rest
1764557660.4769995,-4,1,5,1,2,6,3,-2,rest
1764557660.4980712,-4,5,2,0,-1,-6,4,1,rest
1764557660.4980712,-1,-11,-5,-5,-3,1,-9,-6,rest
1764557660.5000908,-3,4,-4,-4,-3,-4,-7,-1,rest
1764557660.5000908,-8,3,-3,-3,1,1,2,-4,rest
1764557660.512095,-5,-5,-4,0,0,3,4,4,rest
1764557660.512095,-2,-2,0,1,0,0,4,0,rest
1764557660.5210955,-2,-5,2,1,-1,-6,-10,1,rest
1764557660.5210955,-2,-1,-2,0,0,12,0,0,rest
1764557660.5354102,-3,4,2,-2,0,-5,2,-3,rest
1764557660.5354102,-12,-3,-4,-2,0,-1,1,-2,rest
1764557660.537411,-27,0,2,0,0,4,8,-1,rest
1764557660.537411,-5,-5,-9,-1,-2,-7,-6,0,rest
