Timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Label
1764557649.6533666,-23,-4,-4,-2,-3,-7,-2,-5,rest
1764557649.6683657,11,-5,0,-2,0,-1,-1,-3,rest
1764557649.6683657,-33,1,1,0,-1,-8,-1,-22,rest
1764557649.670366,-5,-4,-4,0,-1,3,-3,2,rest
1764557649.670366,3,0,-1,-1,-1,-4,4,-2,rest
1764557649.691101,-14,-1,-2,-1,0,-2,-4,-7,rest
1764557649.691101,22,-1,-1,0,-2,-4,-10,4,rest
1764557649.6921003,-3,1,1,1,0,4,0,1,rest
1764557649.6921003,-3,2,-1,-3,0,-5,0,-2,rest
1764557649.7138782,-27,-2,0,-2,-2,-11,-1,0,rest
1764557649.7138782,24,1,-2,-2,2,7,2,2,rest
1764557649.7149773,-15,0,-1,-1,-1,-2,34,7,rest
1764557649.7149773,-3,-4,0,1,1,-2,-24,7,rest
1764557649.728976,4,0,1,1,3,-2,30,-1,rest
1764557649.728976,3,-2,-1,-2,0,-3,-3,-3,rest
1764557649.7300692,20,0,0,0,0,3,-7,13,rest
1764557649.7300692,16,0,-1,-4,-3,-6,3,2,rest
1764557649.7506096,6,1,-2,-1,-3,4,-5,2,rest
1764557649.7506096,-10,-2,-3,-1,-1,4,3,0,rest
1764557649.7526097,13,-2,-1,-2,1,-3,-7,-13,rest
1764557649.7526097,-20,0,0,0,0,1,5,-1,rest
1764557649.7647922,9,0,-1,0,-1,-1,-8,-1,rest
1764557649.7647922,12,-2,-2,-3,-3,-5,1,3,rest
1764557649.7738056,-53,-3,1,-1,-3,-5,-12,-11,rest
1764557649.7738056,46,2,0,0,-2,-4,3,-2,rest
1764557649.7888055,-19,-1,-1,-1,-2,-4,-12,12,rest
1764557649.7888055,21,-1,-4,-3,0,11,-7,-3,rest
1764557649.7898092,-46,-5,-3,-2,-3,-2,5,7,rest
1764557649.7898092,0,1,1,1,-1,-1,-2,-3,rest
1764557649.8109117,5,0,0,1,-3,2,5,0,rest
1764557649.8109117,11,3,1,0,-1,-7,-1,0,rest
1764557649.8120134,-6,2,0,0,-1,1,-12,-3,rest
1764557649.8120134,5,0,-1,0,1,3,22,7,rest
1764557649.8246355,-10,0,1,1,1,-4,-11,-7,rest
1764557649.8246355,-11,0,-1,-2,-2,-3,0,2,rest
1764557649.8397257,21,1,0,-1,1,2,3,0,rest
1764557649.8397257,-38,-2,0,1,-2,-7,-5,1,rest
1764557649.8479984,2,-1,-1,-2,-1,4,3,-4,rest
1764557649.8479984,26,2,1,-1,-1,-1,-6,1,rest
1764557649.8503323,6,0,-1,-1,0,3,19,-4,rest
1764557649.8503323,41,2,-1,0,4,2,-7,10,rest
1764557649.8710608,2,1,-1,1,-1,2,-3,-2,rest
1764557649.8710608,28,0,-1,0,-2,-2,-1,0,rest
1764557649.8724415,26,2,-1,-1,-2,-2,-8,6,rest
1764557649.8724415,-12,-3,0,-3,-3,-12,-1,-9,rest
1764557649.8849993,-3,0,2,-1,0,27,4,-2,rest
1764557649.8849993,-8,-1,-1,-1,-2,-5,2,5,rest
1764557649.8931546,10,0,-3,-1,0,3,-1,0,rest
1764557649.8931546,-13,-3,0,-2,-3,-1,-5,-1,rest
1764557649.9083352,-25,-1,1,0,1,-5,-14,-10,rest
1764557649.9083352,12,1,-1,1,3,-1,8,6,rest
1764557649.91034,1,0,3,-1,1,-2,-11,-6,rest
1764557649.91034,1,1,-1,0,1,3,-3,-5,rest
1764557649.9313915,17,-2,-3,-2,-2,-9,-6,-9,rest
1764557649.9313915,-36,-2,-1,-1,0,3,3,-4,rest
1764557649.9323914,-15,-2,-2,-1,-2,-4,-6,-5,rest
1764557649.9323914,-3,1,-3,-2,-2,-1,-7,-1,rest
1764557649.9454336,2,-4,-2,-1,0,-2,2,-2,rest
1764557649.9454336,2,3,-1,0,-1,-1,3,-6,rest
1764557649.9537723,-1,-2,1,-1,-2,1,-7,0,rest
1764557649.9537723,-6,-2,-1,-2,0,2,-4,-8,rest
1764557649.968773,14,1,1,1,-1,-1,-2,21,rest
1764557649.968773,-62,-9,-3,-1,-3,-7,8,-3,rest
1764557649.9698076,25,1,-2,1,1,-7,-12,-4,rest
1764557649.9698076,-2,-1,0,0,-3,3,6,4,rest
1764557649.990869,-2,-2,-3,-1,1,-6,5,-4,rest
1764557649.990869,-8,-1,0,-3,-2,-1,1,1,rest
1764557649.9928691,22,1,-1,0,0,-6,0,3,rest
1764557649.9928691,-6,3,-1,1,-1,0,1,-14,rest
1764557650.0049338,-1,0,-1,0,4,3,-6,1,rest
1764557650.0049338,30,1,0,0,-5,-5,-1,1,rest
1764557650.0139396,-4,-4,-4,-1,-4,1,5,0,rest
1764557650.0139396,3,-2,0,-3,0,3,0,17,rest
1764557650.0284474,8,0,-2,1,-3,-1,3,2,rest
1764557650.0284474,-4,1,0,2,2,2,-6,-3,rest
1764557650.0304496,-11,0,-1,0,0,2,9,0,rest
1764557650.0304496,-1,-2,-1,-1,-2,-1,-10,-2,rest
1764557650.050894,-2,1,0,-3,-2,-6,-6,-3,rest
1764557650.050894,8,-3,0,-1,1,1,1,-1,rest
1764557650.0529532,-10,-3,-2,-1,-2,3,-2,3,rest
1764557650.0529532,-2,-1,-1,-1,-1,-4,2,-3,rest
1764557650.065122,1,1,2,1,-3,-2,-3,-2,rest
1764557650.065122,22,1,-1,1,2,-5,-16,-2,rest
1764557650.0737715,17,1,1,0,2,13,2,-3,rest
1764557650.0737715,-7,-4,-3,0,-2,-6,-1,2,rest
1764557650.088198,-5,4,-1,-2,-1,-1,5,5,rest
1764557650.088198,-12,-1,0,0,-2,-1,9,-6,rest
1764557650.0903254,-10,0,1,0,-1,-7,-6,-2,rest
1764557650.0903254,-30,-1,1,-2,-2,0,0,-1,rest
1764557650.111109,19,-4,-1,-1,-2,3,-3,1,rest
1764557650.111109,-21,0,1,0,1,-2,27,7,rest
1764557650.112108,-8,-2,-2,-3,-1,-2,1,0,rest
1764557650.112108,3,-1,1,0,1,3,-1,-3,rest
1764557650.1250222,-12,-3,-2,-2,-2,-3,0,0,rest
1764557650.1250222,5,1,0,0,-1,3,-5,-4,rest
1764557650.133234,3,-2,-2,-1,-3,-3,3,-5,rest
1764557650.133234,-2,0,1,0,0,-1,-4,3,rest
1764557650.1488962,-6,-3,-1,-2,-3,-1,4,-4,rest
1764557650.1488962,13,-1,-2,-3,0,0,-2,6,rest
1764557650.1499255,28,1,0,0,2,1,4,2,rest
1764557650.1499255,12,0,-3,1,2,-3,-8,-11,rest
1764557650.1713123,-4,0,-2,0,1,4,-10,0,rest
1764557650.1713123,-2,-1,0,0,-5,0,17,-2,rest
1764557650.172312,-13,-1,-1,0,2,3,-3,2,rest
1764557650.172312,7,-1,-1,-2,1,-1,3,1,rest
1764557650.19338,-10,-2,1,0,0,-4,5,-1,rest
1764557650.19338,-4,2,0,-1,-1,-5,-4,0,rest
1764557650.194409,-9,1,-1,1,-1,-3,-9,-4,rest
1764557650.194409,5,0,1,0,-3,-4,4,-1,rest
1764557650.208121,-5,-3,5,0,0,-1,0,-1,rest
1764557650.208121,3,-1,-11,-5,-2,-9,-8,-3,rest
1764557650.210138,-10,-5,-6,-6,-1,-2,2,-1,rest
1764557650.210138,1,-1,-1,-1,0,4,-7,-1,rest
1764557650.2305045,1,0,0,0,-1,-5,3,-1,rest
1764557650.2305045,3,-1,8,4,3,5,-11,-3,rest
1764557650.2325046,-2,3,2,2,-2,-2,-8,0,rest
1764557650.2325046,-1,-3,-4,-3,0,3,3,3,rest
1764557650.2535048,1,1,-1,-2,0,1,-9,-1,rest
1764557650.2535048,5,-1,-2,-2,-1,4,8,-1,rest
1764557650.2555113,-8,-3,-1,0,-3,-1,-11,-3,rest
1764557650.2555113,3,0,1,0,-1,-6,1,0,rest
1764557650.2685072,1,0,0,-1,-2,1,5,-1,rest
1764557650.2685072,-2,-15,15,5,2,3,-10,-1,rest
1764557650.2695405,0,7,5,-1,-2,-3,-1,1,rest
1764557650.2695405,5,23,-56,-20,-6,-1,6,0,rest
1764557650.290617,4,-9,-7,-5,-2,-1,-1,-3,rest
1764557650.290617,-5,-8,-6,-1,-1,0,-2,-4,rest
1764557650.2919428,-5,-3,17,4,1,0,5,0,rest
1764557650.2919428,-1,2,23,9,3,1,1,1,rest
1764557650.3132358,-1,1,-1,-1,0,3,-2,0,rest
1764557650.3132358,0,5,-1,-2,-1,-1,-4,-1,rest
1764557650.315238,-1,3,4,1,0,0,4,0,rest
1764557650.315238,1,-6,2,-1,-2,-1,-9,-2,rest
1764557650.3277085,-1,1,-2,-2,-3,-1,4,0,rest
1764557650.3277085,-3,-6,-3,-4,-1,2,-4,-2,rest
1764557650.3421342,1,1,-14,-5,-2,-2,2,0,rest
1764557650.3421342,-2,-10,2,3,-2,-1,-1,-1,rest
1764557650.3510106,2,3,5,4,0,-2,2,0,rest
1764557650.3510106,0,0,-1,2,1,1,2,1,rest
1764557650.3530388,0,7,-6,-3,-2,1,4,0,rest
1764557650.3530388,-1,-5,6,-1,0,1,-9,1,rest
1764557650.372798,0,-4,1,2,-2,0,3,0,rest
1764557650.372798,1,9,-1,-1,-3,-2,2,-2,rest
1764557650.3750675,-3,-8,-9,-4,-1,-2,-15,-2,rest
1764557650.3750675,-2,-23,7,4,3,3,19,-2,rest
1764557650.3879688,4,40,-6,-3,-2,-3,-2,-2,rest
1764557650.3879688,1,-19,7,3,-1,2,-3,-2,rest
1764557650.4021516,3,3,-5,-2,-3,-6,9,2,rest
1764557650.4021516,-1,6,8,0,-1,-6,-11,-2,rest
1764557650.4112453,-5,-17,0,-1,0,-2,-2,-2,rest
1764557650.4112453,-2,2,-11,-5,-3,-3,1,1,rest
1764557650.4125774,-1,3,5,1,-2,0,-6,1,rest
1764557650.4125774,1,-4,-1,0,-1,-5,-2,1,rest
1764557650.4334545,0,-6,-1,-1,0,1,1,2,rest
1764557650.4334545,1,6,2,-1,0,2,-2,-1,rest
1764557650.4355342,-14,-8,0,0,-2,-4,2,4,rest
1764557650.4355342,9,2,-1,1,-1,3,4,3,rest
1764557650.4477994,-3,-7,-1,-1,1,2,1,-3,rest
1764557650.4477994,10,9,0,0,0,-1,-2,-9,rest
1764557650.4548295,10,-6,-5,-3,1,4,-3,18,rest
1764557650.4548295,-3,-1,0,-2,-2,-2,4,-7,rest
1764557650.4710789,-11,2,3,-1,-3,1,-12,-5,rest
1764557650.4710789,-13,-5,-7,-2,-2,-4,-12,-1,rest
1764557650.4720778,32,-4,-1,1,0,-2,4,-7,rest
1764557650.4720778,7,4,7,2,0,2,-7,3,rest
1764557650.4934003,-1,4,2,0,-2,-1,0,-1,rest
1764557650.4934003,-27,-14,-20,-4,-4,-1,-9,-2,rest
1764557650.4954333,-8,5,3,-2,-2,-2,2,-11,rest
1764557650.4954333,-4,-1,6,-1,1,6,-4,-1,rest
1764557650.508237,-5,-4,-2,0,0,-2,-10,-3,rest
1764557650.508237,13,3,2,-1,-1,-5,8,5,rest
1764557650.5142348,-8,2,-2,0,2,3,-5,-1,rest
1764557650.5142348,-1,-5,0,-1,-2,-5,7,0,rest
1764557650.5313096,-2,-4,-2,-3,-1,0,2,1,rest
1764557650.5313096,23,8,6,1,-1,1,6,0,rest
1764557650.53231,-1,-2,0,-1,-2,-6,-8,-1,rest
1764557650.53231,0,-3,-7,-2,-2,0,-6,-5,rest
1764557650.5527658,-8,3,-1,1,1,3,4,7,rest
1764557650.5527658,6,3,-1,0,-1,-2,-2,-4,rest
1764557650.5551763,-4,-2,2,-1,0,1,4,3,rest
1764557650.5551763,1,3,0,-2,-3,-1,-16,0,rest
1764557650.5673938,-3,-5,-2,-1,1,1,4,-1,rest
1764557650.5673938,19,-5,-2,-4,0,0,-4,3,rest
1764557650.574407,-5,6,2,1,1,1,1,-6,rest
1764557650.574407,4,-3,-4,-1,0,1,-2,3,rest
1764557650.591516,3,0,4,0,-1,-5,-1,-5,rest
1764557650.591516,-3,4,1,0,-1,2,8,12,rest
1764557650.5926993,-4,-4,-3,-2,-2,3,-1,-3,rest
1764557650.5926993,7,2,-1,-2,-2,-5,7,1,rest
1764557650.6134715,-2,-10,-15,-4,-1,-5,-10,-5,rest
1764557650.6134715,-18,-7,3,0,3,7,-1,2,rest
1764557650.6154716,20,10,1,0,-1,-7,-3,-1,rest
1764557650.6154716,-7,1,5,2,-1,-3,-1,4,rest
1764557650.6281068,0,-1,-2,2,0,-3,4,-9,rest
1764557650.6281068,-7,-1,-1,-1,0,-1,-6,11,rest
1764557650.6345768,-5,-10,-4,-3,-1,1,2,-1,rest
1764557650.6345768,-10,3,2,-1,-3,-5,0,-7,rest
1764557650.6506765,17,-2,2,-1,1,-1,0,3,rest
1764557650.6506765,21,1,1,1,-1,0,0,-6,rest
1764557650.6526754,-11,-3,2,-1,0,-1,2,-2,rest
1764557650.6526754,-4,2,-7,-1,1,3,3,-4,rest
1764557650.6737857,-2,-3,-1,1,-1,1,-1,-1,rest
1764557650.6737857,-21,5,4,0,-2,-3,-9,-7,rest
1764557650.6748147,4,-9,-5,-1,-1,0,-7,1,rest
1764557650.6748147,-1,-2,-2,-4,-1,1,-4,-2,rest
1764557650.686176,-3,-7,-2,-1,0,2,2,2,rest
1764557650.686176,-2,7,3,0,0,-4,0,-3,rest
1764557650.6956682,9,3,5,0,-1,-1,-4,0,rest
1764557650.6956682,-20,-8,-8,-2,0,1,-23,-5,rest
1764557650.710739,10,-11,0,0,-2,0,20,6,rest
1764557650.710739,-18,18,1,0,-1,-2,6,-3,rest
1764557650.7127388,-3,-1,2,0,2,5,5,0,rest
1764557650.7127388,-8,-3,0,-3,-2,-10,4,-3,rest
1764557650.7339644,12,1,0,-2,1,22,1,7,rest
1764557650.7339644,4,-7,0,0,1,-5,-2,-1,rest
1764557650.7349699,-11,-11,-3,-1,0,1,4,2,rest
1764557650.7349699,-6,18,-7,-3,0,-7,-3,-5,rest
1764557650.7563574,16,2,1,0,-1,-6,-11,1,rest
1764557650.7563574,2,-3,-2,-1,-1,1,14,2,rest
1764557650.7573614,-8,2,-3,-1,-3,-4,-5,-7,rest
1764557650.7573614,6,-6,2,-2,-2,5,6,3,rest
1764557650.7704763,-24,3,5,1,-2,-3,-7,-5,rest
1764557650.7714815,-7,-5,-5,-1,-1,3,4,-1,rest
1764557650.7724767,5,1,-7,-4,-3,-6,-1,-7,rest
1764557650.7724767,0,-4,3,2,1,2,3,2,rest
1764557650.7935255,-7,6,-3,-3,-2,-4,0,-2,rest
1764557650.7935255,-5,-6,1,0,0,-4,-2,-1,rest
1764557650.794526,-7,0,3,1,1,1,2,-2,rest
1764557650.794526,-2,3,3,2,1,4,9,3,rest
1764557650.8075857,5,-3,-1,0,-3,-9,-6,-4,rest
1764557650.8075857,-6,-3,-3,-3,1,3,-3,-9,rest
1764557650.8157206,5,-5,-7,-3,-2,-3,-1,5,rest
1764557650.8157206,-2,4,5,1,-1,4,2,0,rest
1764557650.83135,-2,3,-1,0,-1,-3,3,-1,rest
1764557650.83135,4,-1,-1,-2,-1,-4,-15,1,rest
1764557650.8323705,-5,3,3,0,-1,-7,23,-1,rest
1764557650.8323705,5,-2,-1,0,2,13,0,-3,rest
1764557650.8532457,-5,-2,-3,-1,-2,-4,3,10,rest
1764557650.8532457,33,-1,0,1,-2,0,-2,2,rest
1764557650.8552465,0,3,-1,0,1,-5,-6,0,rest
1764557650.8552465,6,-8,-3,-2,-3,-6,-6,4,rest
1764557650.8761654,-8,1,1,-1,3,3,36,-3,rest
1764557650.8761654,1,7,2,1,1,1,-25,-9,rest
1764557650.8771648,-3,-9,3,0,-2,2,-3,8,rest
1764557650.8771648,10,6,-4,-1,0,-2,0,-2,rest
1764557650.8911643,-12,-1,-5,-5,-3,2,-10,-7,rest
1764557650.8911643,3,-6,-7,0,-1,-3,9,-2,rest
1764557650.892164,2,1,1,1,0,3,0,-3,rest
1764557650.892164,-13,-3,-1,-2,-1,-4,0,-2,rest
1764557650.913883,0,3,6,1,0,-2,-2,-1,rest
1764557650.913883,-3,-6,-2,-2,3,4,-6,5,rest
1764557650.9151406,-6,7,4,1,0,-6,4,-8,rest
1764557650.9151406,7,4,-1,1,-1,-1,5,15,rest
1764557650.9275653,4,-5,0,0,1,-10,-2,-9,rest
1764557650.9275653,-6,-9,-14,-6,-3,31,2,-2,rest
1764557650.9439442,8,-3,-5,-2,0,2,-4,2,rest
1764557650.9439442,-6,-1,0,-3,-3,-6,-1,-6,rest
1764557650.9513714,11,6,3,3,0,0,-1,4,rest
1764557650.9513714,-9,3,5,2,-3,-6,-1,0,rest
1764557650.9523952,-2,1,3,2,0,-1,4,-6,rest
1764557650.9523952,9,-11,-2,-1,0,4,33,2,rest
1764557650.9733953,-29,4,-4,-3,-1,1,-15,-1,rest
1764557650.9733953,64,-2,-7,-4,-3,-5,8,2,rest
1764557650.9753954,-10,1,-3,0,0,2,-6,-1,rest
1764557650.9753954,-3,-5,5,1,0,-5,-10,-3,rest
1764557650.9873955,9,-1,5,2,-1,3,3,2,rest
1764557650.9873955,-26,3,2,2,0,-5,3,-2,rest
1764557650.9963968,-1,-3,-1,-1,-4,1,-4,1,rest
1764557650.9963968,9,-4,1,3,1,-2,-15,-1,rest
1764557651.0189273,-1,14,3,1,0,4,0,-1,rest
1764557651.0189273,-13,-4,-2,-3,0,-7,2,-2,rest
1764557651.0199268,2,0,-2,-2,0,0,-1,1,rest
1764557651.0199268,-11,-3,-4,-3,-1,1,-2,-2,rest
1764557651.0334363,4,-8,-5,-3,0,-1,-3,-1,rest
1764557651.0334363,-8,0,8,2,-2,-12,2,-2,rest
1764557651.0394366,4,4,3,0,3,32,9,12,rest
1764557651.0394366,-12,5,1,2,0,-5,-16,-13,rest
1764557651.0474777,8,-4,0,-2,-2,-2,-10,1,rest
1764557651.0474777,-1,0,-6,-3,-2,-2,3,1,rest
1764557651.0566556,-21,-6,-6,-3,-3,-10,-8,-6,rest
1764557651.0566556,4,4,0,-2,-2,3,3,1,rest
1764557651.071081,3,1,1,2,-1,0,-3,0,rest
1764557651.071081,-12,-3,2,1,0,-2,0,-1,rest
1764557651.0720804,-9,-3,-1,-2,-3,-3,-3,-4,rest
1764557651.0720804,31,4,-3,-1,2,-1,-6,7,rest
1764557651.0933876,-38,-16,3,1,-2,-3,8,-14,rest
1764557651.0933876,29,19,0,-1,1,-2,-6,12,rest
1764557651.0999231,-3,0,-4,-4,-1,-4,-5,-4,rest
1764557651.0999231,-4,0,-1,-3,-3,0,5,0,rest
1764557651.1159708,2,-6,-4,-2,-3,-3,-2,1,rest
1764557651.1159708,-13,-1,6,2,3,4,6,-6,rest
1764557651.1179712,4,3,2,0,-2,-4,-5,-4,rest
1764557651.1179712,-4,-4,-3,-3,0,-2,-4,0,rest
1764557651.1315956,13,-14,1,2,1,-1,5,4,rest
1764557651.1315956,-13,28,10,0,-3,1,8,-5,rest
1764557651.1325963,4,-9,-19,-7,-4,-18,-23,2,rest
1764557651.1325963,-5,-4,-2,-2,1,28,7,-6,rest
1764557651.1532671,7,1,-2,0,-1,-1,-5,0,rest
1764557651.1532671,-3,-9,2,1,0,1,7,0,rest
1764557651.1553729,1,3,6,3,1,-1,2,-1,rest
1764557651.1553729,-2,4,2,1,-2,-9,-2,-1,rest
1764557651.1755893,0,2,-1,1,2,2,-1,1,rest
1764557651.1755893,-3,-5,0,0,-2,0,-6,-3,rest
1764557651.1775897,1,4,1,-3,-1,0,5,0,rest
1764557651.1775897,-9,-2,-7,-2,-4,-7,-8,2,rest
1764557651.1982157,54,8,2,-2,0,4,0,7,rest
1764557651.1982157,-27,-11,-3,0,-3,-5,-1,-4,rest
1764557651.200293,3,-5,-3,1,2,2,2,-5,rest
1764557651.200293,0,3,4,1,0,-2,4,1,rest
1764557651.2132988,-8,4,-4,-3,0,-2,-4,1,rest
1764557651.2132988,4,-2,-1,-1,-1,-1,-1,1,rest
1764557651.2152977,4,-1,0,-1,-1,3,8,-1,rest
1764557651.2152977,-5,1,1,1,0,-4,-7,-2,rest
1764557651.2360446,-6,6,-2,-1,1,3,2,0,rest
1764557651.2360446,6,-8,0,-2,-1,0,1,2,rest
1764557651.2380764,-31,-3,-5,1,0,-8,-2,-6,rest
1764557651.2380764,5,1,-3,-3,-1,-6,-7,0,rest
1764557651.2503085,-9,-2,1,-1,0,0,0,-6,rest
1764557651.2503085,2,0,-1,-2,-1,2,7,-4,rest
1764557651.257387,0,-1,4,-1,-1,1,-2,3,rest
1764557651.257387,-1,-1,-2,-2,-4,-3,2,1,rest
1764557651.2737396,-2,-3,-4,0,-2,-3,2,2,rest
1764557651.2737396,-5,-7,-1,0,2,-1,-11,-3,rest
1764557651.2750678,-4,16,0,0,0,1,-2,-4,rest
1764557651.2750678,1,-13,-5,-1,0,-1,6,-6,rest
1764557651.2957525,-4,0,4,-2,-1,-13,-18,-3,rest
1764557651.2957525,6,-1,-5,0,3,26,13,4,rest
1764557651.2978024,7,-3,4,-3,0,-4,-6,-2,rest
1764557651.2978024,-2,0,-2,1,-1,1,6,-1,rest
1764557651.3102193,-8,2,-2,2,-3,-6,-4,-2,rest
1764557651.3102193,-1,-2,-1,-2,-2,-6,-5,-2,rest
1764557651.3166454,5,-14,-1,0,0,4,1,3,rest
1764557651.3166454,-15,27,7,-1,-1,-5,4,-1,rest
1764557651.3330376,52,-14,-10,-4,-1,8,-13,8,rest
1764557651.3340626,-9,6,-1,2,0,-8,-4,-7,rest
1764557651.3352344,0,-7,-1,0,-2,3,3,4,rest
1764557651.3352344,0,-1,1,0,-1,-5,1,0,rest
1764557651.3554857,-17,5,2,0,-2,1,7,-3,rest
1764557651.3554857,3,1,0,-1,-1,-1,-1,1,rest
1764557651.3575363,6,0,5,1,0,-3,-4,2,rest
1764557651.3575363,0,-8,-13,-1,0,2,0,1,rest
1764557651.3703763,28,0,-1,0,-2,1,-2,5,rest
1764557651.3703763,-21,0,-7,-4,-4,-2,12,-11,rest
1764557651.3767529,-7,-1,1,1,2,-3,-4,-3,rest
1764557651.3767529,4,-3,5,2,0,0,-9,1,rest
1764557651.3934116,-14,-5,-1,-1,-2,0,11,0,rest
1764557651.3934116,2,-1,2,1,-1,-8,-6,3,rest
1764557651.3944077,11,5,-3,-1,-3,1,-3,0,rest
1764557651.3944077,-4,-4,-3,-2,-2,-1,2,-1,rest
1764557651.4156468,-16,1,1,0,5,2,3,-2,rest
1764557651.4156468,0,0,1,-1,-4,-21,2,1,rest
1764557651.4180245,-4,2,-1,0,5,29,-8,-4,rest
1764557651.4180245,4,-11,-6,0,1,1,-3,5,rest
1764557651.4305983,-15,3,2,-2,-2,0,6,-3,rest
1764557651.4305983,2,-1,0,-2,-1,-5,-1,3,rest
1764557651.4371285,4,0,0,1,-2,-7,4,-1,rest
1764557651.4371285,-2,-3,2,0,-2,0,3,-2,rest
1764557651.4532735,-7,4,0,0,0,3,1,-3,rest
1764557651.4532735,-15,-8,-2,-2,-1,2,-4,3,rest
1764557651.4552732,16,-2,-3,0,0,-6,-2,-6,rest
1764557651.4552732,-13,1,-11,-3,-1,3,-4,-3,rest
